genome_id,genus,species,full_name
GCF_014041995.1_Changpingibacter_yushuensis,Changpingibacter,yushuensis,Changpingibacter_yushuensis
GCF_014042015.1_Actinotalea_sp__JY-7876,Actinotalea,sp,Actinotalea_sp
GCF_014042035.1_Bacillus_haynesii,Bacillus,haynesii,Bacillus_haynesii
GCF_014054525.1_Alysiella_filiformis,Alysiella,filiformis,Alysiella_filiformis
GCF_014054725.1_Conchiformibius_steedae,Conchiformibius,steedae,Conchiformibius_steedae
GCF_014054885.1_Neisseria_wadsworthii,Neisseria,wadsworthii,Neisseria_wadsworthii
GCF_014054945.1_Neisseria_sicca,Neisseria,sicca,Neisseria_sicca
GCF_014054965.1_Neisseria_shayeganii,Neisseria,shayeganii,Neisseria_shayeganii
GCF_014054985.1_Kingella_oralis,Kingella,oralis,Kingella_oralis
GCF_014055005.1_Neisseria_dentiae,Neisseria,dentiae,Neisseria_dentiae
GCF_014055025.1_Neisseria_bacilliformis,Neisseria,bacilliformis,Neisseria_bacilliformis
GCF_014058425.1_Companilactobacillus_pabuli,Companilactobacillus,pabuli,Companilactobacillus_pabuli
GCF_014058705.1_Aureimonas_mangrovi,Aureimonas,mangrovi,Aureimonas_mangrovi
GCF_014068355.1_Mycoplasma_tullyi,Mycoplasma,tullyi,Mycoplasma_tullyi
GCF_014069315.1_Levilactobacillus_suantsaii,Levilactobacillus,suantsaii,Levilactobacillus_suantsaii
GCF_014069875.1_Flaviflexus_equikiangi,Flaviflexus,equikiangi,Flaviflexus_equikiangi
GCF_014070215.1_Mammaliicoccus_lentus,Mammaliicoccus,lentus,Mammaliicoccus_lentus
GCF_014075995.1_Adhaeribacter_radiodurans,Adhaeribacter,radiodurans,Adhaeribacter_radiodurans
GCF_014076415.1_Comamonas_testosteroni,Comamonas,testosteroni,Comamonas_testosteroni
GCF_014076435.1_Stenotrophomonas_acidaminiphila,Stenotrophomonas,acidaminiphila,Stenotrophomonas_acidaminiphila
GCF_014076495.1_Comamonas_koreensis,Comamonas,koreensis,Comamonas_koreensis
GCF_014076555.1_Pectinatus_frisingensis,Pectinatus,frisingensis,Pectinatus_frisingensis
GCF_014083925.1_Vibrio_spartinae,Vibrio,spartinae,Vibrio_spartinae
GCF_014083945.1_Granulicella_sp__5B5,Granulicella,sp,Granulicella_sp
GCF_014084105.1_Streptacidiphilus_sp__P02-A3a,Streptacidiphilus,sp,Streptacidiphilus_sp
GCF_014107495.1_Cohnella_cholangitidis,Cohnella,cholangitidis,Cohnella_cholangitidis
GCF_014117325.1_Spirosoma_foliorum,Spirosoma,foliorum,Spirosoma_foliorum
GCF_014117445.1_Sandaracinobacteroides_saxicola,Sandaracinobacteroides,saxicola,Sandaracinobacteroides_saxicola
GCF_014126615.1_Ciceribacter_thiooxidans,Ciceribacter,thiooxidans,Ciceribacter_thiooxidans
GCF_014126825.1_Tomitella_gaofuii,Tomitella,gaofuii,Tomitella_gaofuii
GCF_014127285.1_Mumia_sp__ZJ1417,Mumia,sp,Mumia_sp
GCF_014127485.1_Nocardioides_dongkuii,Nocardioides,dongkuii,Nocardioides_dongkuii
GCF_014163495.1_Alistipes_indistinctus,Alistipes,indistinctus,Alistipes_indistinctus
GCF_014168535.1_Lacibacter_sediminis,Lacibacter,sediminis,Lacibacter_sediminis
GCF_014171495.1_Paraburkholderia_tropica,Paraburkholderia,tropica,Paraburkholderia_tropica
GCF_014171515.1_Herbaspirillum_frisingense,Herbaspirillum,frisingense,Herbaspirillum_frisingense
GCF_014189415.1_Tardiphaga_robiniae,Tardiphaga,robiniae,Tardiphaga_robiniae
GCF_014189455.1_Mesorhizobium_huakuii,Mesorhizobium,huakuii,Mesorhizobium_huakuii
GCF_014189505.1_Phyllobacterium_sp__628,Phyllobacterium,sp,Phyllobacterium_sp
GCF_014189535.1_Rhizobium_lusitanum,Rhizobium,lusitanum,Rhizobium_lusitanum
GCF_014191545.1_Terrihabitans_soli,Terrihabitans,soli,Terrihabitans_soli
GCF_014211895.1_Pseudoxanthomonas_mexicana,Pseudoxanthomonas,mexicana,Pseudoxanthomonas_mexicana
GCF_014211975.1_Teredinibacter_haidensis,Teredinibacter,haidensis,Teredinibacter_haidensis
GCF_014216315.1_Streptomyces_finlayi,Streptomyces,finlayi,Streptomyces_finlayi
GCF_014216335.1_Streptomyces_rutgersensis,Streptomyces,rutgersensis,Streptomyces_rutgersensis
GCF_014217215.1_Rothia_nasimurium,Rothia,nasimurium,Rothia_nasimurium
GCF_014217335.1_Teredinibacter_purpureus,Teredinibacter,purpureus,Teredinibacter_purpureus
GCF_014217565.1_Kribbella_qitaiheensis,Kribbella,qitaiheensis,Kribbella_qitaiheensis
GCF_014217625.1_Leifsonia_shinshuensis,Leifsonia,shinshuensis,Leifsonia_shinshuensis
GCF_014217665.1_Frigoribacterium_sp__NBH87,Frigoribacterium,sp,Frigoribacterium_sp
GCF_014217685.1_Glaciihabitans_sp__INWT7,Glaciihabitans,sp,Glaciihabitans_sp
GCF_014217765.1_Rhodococcus_triatomae,Rhodococcus,triatomae,Rhodococcus_triatomae
GCF_014217805.1_Adhaeribacter_swui,Adhaeribacter,swui,Adhaeribacter_swui
GCF_014217835.1_Metabacillus_elymi,Metabacillus,elymi,Metabacillus_elymi
GCF_014217915.1_Janibacter_sp__YB324,Janibacter,sp,Janibacter_sp
GCF_014217995.1_Campylobacter_vulpis,Campylobacter,vulpis,Campylobacter_vulpis
GCF_014218255.1_Mycoavidus_sp__B2-EB,Mycoavidus,sp,Mycoavidus_sp
GCF_014218275.1_Citrifermentans_bremense,Citrifermentans,bremense,Citrifermentans_bremense
GCF_014218335.1_Anaerocolumna_cellulosilytica,Anaerocolumna,cellulosilytica,Anaerocolumna_cellulosilytica
GCF_014218355.1_Anaerocolumna_chitinilytica,Anaerocolumna,chitinilytica,Anaerocolumna_chitinilytica
GCF_014233485.1_Ewingella_americana,Ewingella,americana,Ewingella_americana
GCF_014235185.1_Pseudonocardia_petroleophila,Pseudonocardia,petroleophila,Pseudonocardia_petroleophila
GCF_014236795.1_Xanthomonas_theicola,Xanthomonas,theicola,Xanthomonas_theicola
GCF_014250515.1_Hymenobacter_sediminicola,Hymenobacter,sediminicola,Hymenobacter_sediminicola
GCF_014262665.1_Corynebacterium_anserum,Corynebacterium,anserum,Corynebacterium_anserum
GCF_014268275.3_Pseudomonas_tritici,Pseudomonas,tritici,Pseudomonas_tritici
GCF_014268375.2_Pseudomonas_salmasensis,Pseudomonas,salmasensis,Pseudomonas_salmasensis
GCF_014268445.2_Pseudomonas_tensinigenes,Pseudomonas,tensinigenes,Pseudomonas_tensinigenes
GCF_014268455.2_Pseudomonas_shahriarae,Pseudomonas,shahriarae,Pseudomonas_shahriarae
GCF_014268485.2_Pseudomonas_zeae,Pseudomonas,zeae,Pseudomonas_zeae
GCF_014268495.2_Pseudomonas_monsensis,Pseudomonas,monsensis,Pseudomonas_monsensis
GCF_014268585.2_Pseudomonas_iranensis,Pseudomonas,iranensis,Pseudomonas_iranensis
GCF_014268595.2_Pseudomonas_hamedanensis,Pseudomonas,hamedanensis,Pseudomonas_hamedanensis
GCF_014268755.2_Pseudomonas_vanderleydeniana,Pseudomonas,vanderleydeniana,Pseudomonas_vanderleydeniana
GCF_014268885.2_Pseudomonas_xantholysinigenes,Pseudomonas,xantholysinigenes,Pseudomonas_xantholysinigenes
GCF_014269025.2_Pseudomonas_promysalinigenes,Pseudomonas,promysalinigenes,Pseudomonas_promysalinigenes
GCF_014269225.2_Pseudomonas_anuradhapurensis,Pseudomonas,anuradhapurensis,Pseudomonas_anuradhapurensis
GCF_014274465.1_Alloacidobacterium_dinghuense,Alloacidobacterium,dinghuense,Alloacidobacterium_dinghuense
GCF_014274685.1_Edaphobacter_albus,Edaphobacter,albus,Edaphobacter_albus
GCF_014280235.1_Cyanobium_sp__NS01,Cyanobium,sp,Cyanobium_sp
GCF_014287515.2_Roseburia_rectibacter,Roseburia,rectibacter,Roseburia_rectibacter
GCF_014295415.1_Constantimarinum_furrinae,Constantimarinum,furrinae,Constantimarinum_furrinae
GCF_014297575.1_Dyella_telluris,Dyella,telluris,Dyella_telluris
GCF_014297595.2_Neisseria_musculi,Neisseria,musculi,Neisseria_musculi
GCF_014302635.1_Dermacoccus_sp__PAMC28757,Dermacoccus,sp,Dermacoccus_sp
GCF_014303395.1_Nakamurella_sp__PAMC28650,Nakamurella,sp,Nakamurella_sp
GCF_014303955.1_Caproicibacter_fermentans,Caproicibacter,fermentans,Caproicibacter_fermentans
GCF_014304635.1_Serratia_ureilytica,Serratia,ureilytica,Serratia_ureilytica
GCF_014334095.1_Novosphingopyxis_iocasae,Novosphingopyxis,iocasae,Novosphingopyxis_iocasae
GCF_014334115.1_Sphingosinithalassobacter_sp__CS137,Sphingosinithalassobacter,sp,Sphingosinithalassobacter_sp
GCF_014334735.1_Aeromicrobium_senzhongii,Aeromicrobium,senzhongii,Aeromicrobium_senzhongii
GCF_014337155.1_Wujia_chipingensis,Wujia,chipingensis,Wujia_chipingensis
GCF_014337175.1_Simiaoa_sunii,Simiaoa,sunii,Simiaoa_sunii
GCF_014337195.1_Qiania_dongpingensis,Qiania,dongpingensis,Qiania_dongpingensis
GCF_014337215.1_Wansuia_hejianensis,Wansuia,hejianensis,Wansuia_hejianensis
GCF_014337235.1__Eubacterium__hominis,,Eubacterium,_Eubacterium
GCF_014337255.1_Fusobacterium_hominis,Fusobacterium,hominis,Fusobacterium_hominis
GCF_014337925.2_Roseobacter_fucihabitans,Roseobacter,fucihabitans,Roseobacter_fucihabitans
GCF_014352855.1_Sphingomonas_sabuli,Sphingomonas,sabuli,Sphingomonas_sabuli
GCF_014352875.1_Polaribacter_pectinis,Polaribacter,pectinis,Polaribacter_pectinis
GCF_014353015.1_Chitinimonas_koreensis,Chitinimonas,koreensis,Chitinimonas_koreensis
GCF_014353055.1_Amniculibacterium_sp__G2-70,Amniculibacterium,sp,Amniculibacterium_sp
GCF_014395225.1_Pedobacter_roseus,Pedobacter,roseus,Pedobacter_roseus
GCF_014395425.1_Thermomonas_brevis,Thermomonas,brevis,Thermomonas_brevis
GCF_014395645.1_Phycicoccus_endophyticus,Phycicoccus,endophyticus,Phycicoccus_endophyticus
GCF_014395785.1_Nocardioides_mesophilus,Nocardioides,mesophilus,Nocardioides_mesophilus
GCF_014395975.1_Diaphorobacter_ruginosibacter,Diaphorobacter,ruginosibacter,Diaphorobacter_ruginosibacter
GCF_014396165.1_Erysipelothrix_inopinata,Erysipelothrix,inopinata,Erysipelothrix_inopinata
GCF_014396385.1_Leucobacter_denitrificans,Leucobacter,denitrificans,Leucobacter_denitrificans
GCF_014396585.1_Sphingomonas_rhizophila,Sphingomonas,rhizophila,Sphingomonas_rhizophila
GCF_014396785.1_Sphingomonas_lutea,Sphingomonas,lutea,Sphingomonas_lutea
GCF_014396975.1_Thermomonas_carbonis,Thermomonas,carbonis,Thermomonas_carbonis
GCF_014397115.1_Vagococcus_carniphilus,Vagococcus,carniphilus,Vagococcus_carniphilus
GCF_014397255.1_Weissella_diestrammenae,Weissella,diestrammenae,Weissella_diestrammenae
GCF_014466955.1_Nocardia_wallacei,Nocardia,wallacei,Nocardia_wallacei
GCF_014466985.1_Nitrosophilus_labii,Nitrosophilus,labii,Nitrosophilus_labii
GCF_014467015.1_Alkalicella_caledoniensis,Alkalicella,caledoniensis,Alkalicella_caledoniensis
GCF_014467055.1_Caproicibacterium_amylolyticum,Caproicibacterium,amylolyticum,Caproicibacterium_amylolyticum
GCF_014483895.1_Protaetiibacter_sp__SSC-01,Protaetiibacter,sp,Protaetiibacter_sp
GCF_014489415.1_Cylindrospermopsis_curvispora_GIHE-G1,Cylindrospermopsis,curvispora,Cylindrospermopsis_curvispora
GCF_014489475.1_Agrilutibacter_terrestris,Agrilutibacter,terrestris,Agrilutibacter_terrestris
GCF_014489495.1_Sphingomonas_daechungensis,Sphingomonas,daechungensis,Sphingomonas_daechungensis
GCF_014489515.1_Sphingomonas_sediminicola,Sphingomonas,sediminicola,Sphingomonas_sediminicola
GCF_014489535.1_Diaphorobacter_aerolatus,Diaphorobacter,aerolatus,Diaphorobacter_aerolatus
GCF_014489555.1_Hymenobacter_qilianensis,Hymenobacter,qilianensis,Hymenobacter_qilianensis
GCF_014489575.1_Tessaracoccus_defluvii,Tessaracoccus,defluvii,Tessaracoccus_defluvii
GCF_014489595.1_Paenacidovorax_monticola,Paenacidovorax,monticola,Paenacidovorax_monticola
GCF_014489615.1_Streptomyces_genisteinicus,Streptomyces,genisteinicus,Streptomyces_genisteinicus
GCF_014489635.1_Streptomyces_roseirectus,Streptomyces,roseirectus,Streptomyces_roseirectus
GCF_014490055.1_Saccharopolyspora_spinosa,Saccharopolyspora,spinosa,Saccharopolyspora_spinosa
GCF_014490555.1_Corynebacterium_lujinxingii,Corynebacterium,lujinxingii,Corynebacterium_lujinxingii
GCF_014490575.1_Corynebacterium_zhongnanshanii,Corynebacterium,zhongnanshanii,Corynebacterium_zhongnanshanii
GCF_014490665.1_Sphingomonas_alpina,Sphingomonas,alpina,Sphingomonas_alpina
GCF_014495725.1_Brucella_intermedia,Brucella,intermedia,Brucella_intermedia
GCF_014495845.1_Aquibium_microcysteis,Aquibium,microcysteis,Aquibium_microcysteis
GCF_014522205.1_Corynebacterium_poyangense,Corynebacterium,poyangense,Corynebacterium_poyangense
GCF_014522285.1_Mycetocola_sp__JXN-3,Mycetocola,sp,Mycetocola_sp
GCF_014524565.1_Croceimicrobium_hydrocarbonivorans,Croceimicrobium,hydrocarbonivorans,Croceimicrobium_hydrocarbonivorans
GCF_014524645.1_Pseudomonas_syringae,Pseudomonas,syringae,Pseudomonas_syringae
GCF_014524945.2_Mycobacterium_pseudoshottsii,Mycobacterium,pseudoshottsii,Mycobacterium_pseudoshottsii
GCF_014529625.1_Candidatus_Pelagisphaera_phototrophica,Candidatus,Pelagisphaera,Candidatus_Pelagisphaera
GCF_014541205.1_Mannheimia_bovis,Mannheimia,bovis,Mannheimia_bovis
GCF_014595995.2_Actinomyces_respiraculi,Actinomyces,respiraculi,Actinomyces_respiraculi
GCF_014621655.1_Empedobacter_stercoris,Empedobacter,stercoris,Empedobacter_stercoris
GCF_014621695.1_Streptomyces_xanthii,Streptomyces,xanthii,Streptomyces_xanthii
GCF_014622665.1_Rhodobacter_capsulatus,Rhodobacter,capsulatus,Rhodobacter_capsulatus
GCF_014623465.1_Marinomonas_arctica,Marinomonas,arctica,Marinomonas_arctica
GCF_014656565.1_Pseudomonas_asiatica,Pseudomonas,asiatica,Pseudomonas_asiatica
GCF_014672695.1_Defluviicoccus_vanus,Defluviicoccus,vanus,Defluviicoccus_vanus
GCF_014672715.2_Dehalogenimonas_etheniformans,Dehalogenimonas,etheniformans,Dehalogenimonas_etheniformans
GCF_014672835.1_Entomobacter_blattae,Entomobacter,blattae,Entomobacter_blattae
GCF_014673495.1_Streptomyces_griseofuscus,Streptomyces,griseofuscus,Streptomyces_griseofuscus
GCF_014678925.1_Geobacillus_zalihae,Geobacillus,zalihae,Geobacillus_zalihae
GCF_014680085.1_Micromonospora_sagamiensis,Micromonospora,sagamiensis,Micromonospora_sagamiensis
GCF_014681765.1_Roseicitreum_antarcticum,Roseicitreum,antarcticum,Roseicitreum_antarcticum
GCF_014692875.1_Pedobacter_riviphilus,Pedobacter,riviphilus,Pedobacter_riviphilus
GCF_014697215.1_Saccharopolyspora_pogona,Saccharopolyspora,pogona,Saccharopolyspora_pogona
GCF_014701095.1_Streptomyces_tuirus,Streptomyces,tuirus,Streptomyces_tuirus
GCF_014701115.1_Streptomyces_aurantiacus,Streptomyces,aurantiacus,Streptomyces_aurantiacus
GCF_014701195.1_Tepiditoga_spiralis,Tepiditoga,spiralis,Tepiditoga_spiralis
GCF_014701235.1_Dissulfurispira_thermophila,Dissulfurispira,thermophila,Dissulfurispira_thermophila
GCF_014705925.2_Rothia_terrae,Rothia,terrae,Rothia_terrae
GCF_014705945.2_Rothia_amarae,Rothia,amarae,Rothia_amarae
GCF_014717515.1_Acinetobacter_seifertii,Acinetobacter,seifertii,Acinetobacter_seifertii
GCF_014725735.1_Wenzhouxiangella_sp__AB-CW3,Wenzhouxiangella,sp,Wenzhouxiangella_sp
GCF_014764305.1_Mesoflavibacter_profundi,Mesoflavibacter,profundi,Mesoflavibacter_profundi
GCF_014764365.1_Roseococcus_microcysteis,Roseococcus,microcysteis,Roseococcus_microcysteis
GCF_014764405.1_Micromonospora_craniellae,Micromonospora,craniellae,Micromonospora_craniellae
GCF_014775655.1_Clavibacter_zhangzhiyongii,Clavibacter,zhangzhiyongii,Clavibacter_zhangzhiyongii
GCF_014784055.1_Polaribacter_haliotis,Polaribacter,haliotis,Polaribacter_haliotis
GCF_014789145.1_Weissella_viridescens,Weissella,viridescens,Weissella_viridescens
GCF_014789785.1_Chryseoglobus_sp__28M-23,Chryseoglobus,sp,Chryseoglobus_sp
GCF_014805825.1_Marinomonas_algicola,Marinomonas,algicola,Marinomonas_algicola
GCF_014841015.1_Xanthomonas_campestris,Xanthomonas,campestris,Xanthomonas_campestris
GCF_014843995.1_Novacetimonas_hansenii,Novacetimonas,hansenii,Novacetimonas_hansenii
GCF_014844095.1_Peribacillus_sp__JNUCC41,Peribacillus,sp,Peribacillus_sp
GCF_014852565.2_Streptomyces_caniscabiei,Streptomyces,caniscabiei,Streptomyces_caniscabiei
GCF_014856545.2_Mesobacillus_jeotgali,Mesobacillus,jeotgali,Mesobacillus_jeotgali
GCF_014863585.1_Pseudomonas_gozinkensis,Pseudomonas,gozinkensis,Pseudomonas_gozinkensis
GCF_014863605.1_Pseudomonas_allokribbensis,Pseudomonas,allokribbensis,Pseudomonas_allokribbensis
GCF_014879315.1_Candidatus_Riesia_pediculicola,Candidatus,Riesia,Candidatus_Riesia
GCF_014879975.1_Vibrio_bathopelagicus,Vibrio,bathopelagicus,Vibrio_bathopelagicus
GCF_014883875.1_Pseudomonas_taiwanensis,Pseudomonas,taiwanensis,Pseudomonas_taiwanensis
GCF_014883935.1_Cytobacillus_oceanisediminis,Cytobacillus,oceanisediminis,Cytobacillus_oceanisediminis
GCF_014892695.1_Aeromonas_simiae,Aeromonas,simiae,Aeromonas_simiae
GCF_014896945.1_Candidatus_Bodocaedibacter_vickermanii,Candidatus,Bodocaedibacter,Candidatus_Bodocaedibacter
GCF_014898075.1_Neisseria_yangbaofengii,Neisseria,yangbaofengii,Neisseria_yangbaofengii
GCF_014898155.1_Bifidobacterium_eulemuris,Bifidobacterium,eulemuris,Bifidobacterium_eulemuris
GCF_014898175.1_Bifidobacterium_lemurum,Bifidobacterium,lemurum,Bifidobacterium_lemurum
GCF_014898195.1_Bifidobacterium_subtile,Bifidobacterium,subtile,Bifidobacterium_subtile
GCF_014899185.1_Pseudooceanicola_spongiae,Pseudooceanicola,spongiae,Pseudooceanicola_spongiae
GCF_014905095.1_Sulfurimonas_marina,Sulfurimonas,marina,Sulfurimonas_marina
GCF_014905115.1_Sulfurimonas_sediminis,Sulfurimonas,sediminis,Sulfurimonas_sediminis
GCF_014905135.1_Sulfurimonas_paralvinellae,Sulfurimonas,paralvinellae,Sulfurimonas_paralvinellae
GCF_014926385.1_Trueperella_pecoris,Trueperella,pecoris,Trueperella_pecoris
GCF_014926585.1_Devosia_beringensis,Devosia,beringensis,Devosia_beringensis
GCF_014930995.1_Pseudomonas_poae,Pseudomonas,poae,Pseudomonas_poae
GCF_014931075.1_Campylobacter_peloridis,Campylobacter,peloridis,Campylobacter_peloridis
GCF_014931175.1_Helicobacter_winghamensis,Helicobacter,winghamensis,Helicobacter_winghamensis
GCF_014931255.1_Campylobacter_cuniculorum,Campylobacter,cuniculorum,Campylobacter_cuniculorum
GCF_014931715.1_Sulfurovum_indicum,Sulfurovum,indicum,Sulfurovum_indicum
GCF_014946775.2_Pectobacterium_quasiaquaticum,Pectobacterium,quasiaquaticum,Pectobacterium_quasiaquaticum
GCF_014960965.1_Ruania_alkalisoli,Ruania,alkalisoli,Ruania_alkalisoli
GCF_014961145.1_Cruoricaptor_ignavus,Cruoricaptor,ignavus,Cruoricaptor_ignavus
GCF_015034585.1_Thermobifida_fusca,Thermobifida,fusca,Thermobifida_fusca
GCF_015040095.1_Paenarthrobacter_sp__YJN-5,Paenarthrobacter,sp,Paenarthrobacter_sp
GCF_015074805.1_Sphingobium_fuliginis,Sphingobium,fuliginis,Sphingobium_fuliginis
GCF_015097055.1_Effusibacillus_dendaii,Effusibacillus,dendaii,Effusibacillus_dendaii
GCF_015097275.1_Coprobacter_secundus_subsp__similis,Coprobacter,secundus,Coprobacter_secundus
GCF_015097455.1_Faecalibacillus_intestinalis,Faecalibacillus,intestinalis,Faecalibacillus_intestinalis
GCF_015099135.1_Kluyvera_ascorbata,Kluyvera,ascorbata,Kluyvera_ascorbata
GCF_015100395.1_Nitrosophilus_alvini,Nitrosophilus,alvini,Nitrosophilus_alvini
GCF_015101885.1_Massilia_litorea,Massilia,litorea,Massilia_litorea
GCF_015140235.1_Solibaculum_mannosilyticum,Solibaculum,mannosilyticum,Solibaculum_mannosilyticum
GCF_015140455.1_Jeongeupia_sp__HS-3,Jeongeupia,sp,Jeongeupia_sp
GCF_015159555.1_Viridibacillus_arvi,Viridibacillus,arvi,Viridibacillus_arvi
GCF_015159595.1_Blautia_liquoris,Blautia,liquoris,Blautia_liquoris
GCF_015160855.1_Streptomyces_ferrugineus,Streptomyces,ferrugineus,Streptomyces_ferrugineus
GCF_015160875.1_Streptomyces_chromofuscus,Streptomyces,chromofuscus,Streptomyces_chromofuscus
GCF_015167415.1_Kosakonia_pseudosacchari,Kosakonia,pseudosacchari,Kosakonia_pseudosacchari
GCF_015168335.1_Pseudomonas_shirazica,Pseudomonas,shirazica,Pseudomonas_shirazica
GCF_015169395.1_Humisphaera_borealis,Humisphaera,borealis,Humisphaera_borealis
GCF_015191005.1_Kaistella_flava__ex_Peng_et_al__2021_,Kaistella,flava,Kaistella_flava
GCF_015209725.1_Novilysobacter_ciconiae,Novilysobacter,ciconiae,Novilysobacter_ciconiae
GCF_015209745.1_Novilysobacter_avium,Novilysobacter,avium,Novilysobacter_avium
GCF_015218165.1_Acinetobacter_piscicola,Acinetobacter,piscicola,Acinetobacter_piscicola
GCF_015219785.1_Treponema_pedis,Treponema,pedis,Treponema_pedis
GCF_015234775.2_Streptococcus_danieliae,Streptococcus,danieliae,Streptococcus_danieliae
GCF_015239775.1_Trichlorobacter_lovleyi,Trichlorobacter,lovleyi,Trichlorobacter_lovleyi
GCF_015240065.1_Nanchangia_anserum,Nanchangia,anserum,Nanchangia_anserum
GCF_015240255.1_Kordiimonas_pumila,Kordiimonas,pumila,Kordiimonas_pumila
GCF_015243575.1_Anoxybacterium_hadale,Anoxybacterium,hadale,Anoxybacterium_hadale
GCF_015243835.1_Xanthomonas_citri,Xanthomonas,citri,Xanthomonas_citri
GCF_015244315.1_Streptomyces_olivaceus,Streptomyces,olivaceus,Streptomyces_olivaceus
GCF_015265455.1_Candidatus_Sulfurimonas_baltica,Candidatus,Sulfurimonas,Candidatus_Sulfurimonas
GCF_015265495.1_Mycobacterium_orygis,Mycobacterium,orygis,Mycobacterium_orygis
GCF_015277515.1_Thermophilibacter_immobilis,Thermophilibacter,immobilis,Thermophilibacter_immobilis
GCF_015277775.1_Paludibaculum_fermentans,Paludibaculum,fermentans,Paludibaculum_fermentans
GCF_015277815.1_Microbacterium_atlanticum,Microbacterium,atlanticum,Microbacterium_atlanticum
GCF_015277855.1_Microbacterium_cremeum,Microbacterium,cremeum,Microbacterium_cremeum
GCF_015277875.1_Microbacterium_luteum,Microbacterium,luteum,Microbacterium_luteum
GCF_015277895.1_Microbacterium_abyssi,Microbacterium,abyssi,Microbacterium_abyssi
GCF_015291705.1_Bradyrhizobium_arachidis,Bradyrhizobium,arachidis,Bradyrhizobium_arachidis
GCF_015326725.1_Thermaerobacillus_caldiproteolyticus,Thermaerobacillus,caldiproteolyticus,Thermaerobacillus_caldiproteolyticus
GCF_015327065.1_Cellulosimicrobium_sp__JZ28,Cellulosimicrobium,sp,Cellulosimicrobium_sp
GCF_015356115.1_Rodentibacter_haemolyticus,Rodentibacter,haemolyticus,Rodentibacter_haemolyticus
GCF_015356815.2_Candidatus_Rhabdochlamydia_porcellionis,Candidatus,Rhabdochlamydia,Candidatus_Rhabdochlamydia
GCF_015377145.2_Pseudomonas_lundensis,Pseudomonas,lundensis,Pseudomonas_lundensis
GCF_015476115.1_Aegicerativicinus_sediminis,Aegicerativicinus,sediminis,Aegicerativicinus_sediminis
