genome_id,genus,species,full_name
GCF_019457535.1_Shewanella_halotolerans_6mer,Shewanella,halotolerans,Shewanella_halotolerans
GCF_019457555.1_Shewanella_spartinae_6mer,Shewanella,spartinae,Shewanella_spartinae
GCF_019457575.1_Shewanella_alkalitolerans_6mer,Shewanella,alkalitolerans,Shewanella_alkalitolerans
GCF_019457595.1_Shewanella_psychrotolerans_6mer,Shewanella,psychrotolerans,Shewanella_psychrotolerans
GCF_019457615.1_Shewanella_zhangzhouensis_6mer,Shewanella,zhangzhouensis,Shewanella_zhangzhouensis
GCF_019457635.1_Shewanella_mangrovisoli_6mer,Shewanella,mangrovisoli,Shewanella_mangrovisoli
GCF_019457655.1_Shewanella_rhizosphaerae_6mer,Shewanella,rhizosphaerae,Shewanella_rhizosphaerae
GCF_019464455.1_Pseudochrobactrum_sp__Wa41_01b-1_6mer,Pseudochrobactrum,sp,Pseudochrobactrum_sp
GCF_019464495.1_Leucobacter_luti_6mer,Leucobacter,luti,Leucobacter_luti
GCF_019464535.1_Horticoccus_luteus_6mer,Horticoccus,luteus,Horticoccus_luteus
GCF_019464615.1_Dickeya_ananatis_6mer,Dickeya,ananatis,Dickeya_ananatis
GCF_019469205.1_Gilliamella_sp__ESL0405_6mer,Gilliamella,sp,Gilliamella_sp
GCF_019469265.1_Lactobacillus_panisapium_6mer,Lactobacillus,panisapium,Lactobacillus_panisapium
GCF_019469425.1_Bifidobacterium_asteroides_6mer,Bifidobacterium,asteroides,Bifidobacterium_asteroides
GCF_019504385.1_Devosia_salina_6mer,Devosia,salina,Devosia_salina
GCF_019565455.1_Flavobacterium_oreochromis_6mer,Flavobacterium,oreochromis,Flavobacterium_oreochromis
GCF_019575955.1_Nesterenkonia_pannonica_6mer,Nesterenkonia,pannonica,Nesterenkonia_pannonica
GCF_019581175.1_Frankia_sp__ArI3_6mer,Frankia,sp,Frankia_sp
GCF_019598965.1_Nocardiopsis_sp__MT53_6mer,Nocardiopsis,sp,Nocardiopsis_sp
GCF_019599145.1_Streptomyces_akebiae_6mer,Streptomyces,akebiae,Streptomyces_akebiae
GCF_019602855.1_Cupriavidus_pinatubonensis_6mer,Cupriavidus,pinatubonensis,Cupriavidus_pinatubonensis
GCF_019603315.1_Ruficoccus_sp__ZRK36_6mer,Ruficoccus,sp,Ruficoccus_sp
GCF_019603355.1_Aneurinibacillus_thermoaerophilus_6mer,Aneurinibacillus,thermoaerophilus,Aneurinibacillus_thermoaerophilus
GCF_019613795.1_Flavobacterium_litorale_6mer,Flavobacterium,litorale,Flavobacterium_litorale
GCF_019614655.1_Pseudomonas_germanica_6mer,Pseudomonas,germanica,Pseudomonas_germanica
GCF_019623905.1_Neotabrizicola_shimadae_6mer,Neotabrizicola,shimadae,Neotabrizicola_shimadae
GCF_019645815.1_Mycolicibacter_heraklionensis_6mer,Mycolicibacter,heraklionensis,Mycolicibacter_heraklionensis
GCF_019645835.1_Mycolicibacterium_holsaticum_DSM_44478___JCM_12374_6mer,Mycolicibacterium,holsaticum,Mycolicibacterium_holsaticum
GCF_019645855.1_Mycobacterium_malmoense_6mer,Mycobacterium,malmoense,Mycobacterium_malmoense
GCF_019645875.1_Mycolicibacterium_senegalense_6mer,Mycolicibacterium,senegalense,Mycolicibacterium_senegalense
GCF_019645935.1_Hydrogenibacillus_sp__N12_6mer,Hydrogenibacillus,sp,Hydrogenibacillus_sp
GCF_019665765.1_Deefgea_tanakiae_6mer,Deefgea,tanakiae,Deefgea_tanakiae
GCF_019668485.1_Gelria_sp__Kuro-4_6mer,Gelria,sp,Gelria_sp
GCF_019669085.1_Borrelia_sp__HM_6mer,Borrelia,sp,Borrelia_sp
GCF_019669985.1_Methylogaea_oryzae_6mer,Methylogaea,oryzae,Methylogaea_oryzae
GCF_019670005.1_Methylomagnum_ishizawai_6mer,Methylomagnum,ishizawai,Methylomagnum_ishizawai
GCF_019670105.1_Agarivorans_albus_6mer,Agarivorans,albus,Agarivorans_albus
GCF_019670125.1_Agarivorans_aestuarii_6mer,Agarivorans,aestuarii,Agarivorans_aestuarii
GCF_019670705.1_Shewanella_carassii_6mer,Shewanella,carassii,Shewanella_carassii
GCF_019679435.2_Actomonas_aquatica_6mer,Actomonas,aquatica,Actomonas_aquatica
GCF_019693255.1_Pseudomonas_mandelii_6mer,Pseudomonas,mandelii,Pseudomonas_mandelii
GCF_019702945.1_Flavobacterium_okayamense_6mer,Flavobacterium,okayamense,Flavobacterium_okayamense
GCF_019703305.1_Helicobacter_gastrocanis_6mer,Helicobacter,gastrocanis,Helicobacter_gastrocanis
GCF_019703325.1_Helicobacter_gastrofelis_6mer,Helicobacter,gastrofelis,Helicobacter_gastrofelis
GCF_019703835.1_Thaumasiovibrio_subtropicus_6mer,Thaumasiovibrio,subtropicus,Thaumasiovibrio_subtropicus
GCF_019703855.1_Desulfomarina_profundi_6mer,Desulfomarina,profundi,Desulfomarina_profundi
GCF_019703875.1_Methyloradius_palustris_6mer,Methyloradius,palustris,Methyloradius_palustris
GCF_019704135.1_Desulfuromonas_versatilis_6mer,Desulfuromonas,versatilis,Desulfuromonas_versatilis
GCF_019704275.1_Microcystis_aeruginosa_6mer,Microcystis,aeruginosa,Microcystis_aeruginosa
GCF_019704495.1_Stenotrophomonas_pavanii_6mer,Stenotrophomonas,pavanii,Stenotrophomonas_pavanii
GCF_019720735.1_Mycoplasma_sp__Ms02_6mer,Mycoplasma,sp,Mycoplasma_sp
GCF_019720755.1_Halosquirtibacter_laminarini_6mer,Halosquirtibacter,laminarini,Halosquirtibacter_laminarini
GCF_019722725.1_Vreelandella_profundi_6mer,Vreelandella,profundi,Vreelandella_profundi
GCF_019739075.1_Mycolicibacterium_farcinogenes_6mer,Mycolicibacterium,farcinogenes,Mycolicibacterium_farcinogenes
GCF_019740355.2_Paracrocinitomix_mangrovi_6mer,Paracrocinitomix,mangrovi,Paracrocinitomix_mangrovi
GCF_019774635.1_Streptococcus_halichoeri_6mer,Streptococcus,halichoeri,Streptococcus_halichoeri
GCF_019797785.1_Vagococcus_lutrae_6mer,Vagococcus,lutrae,Vagococcus_lutrae
GCF_019797805.1_Idiomarina_abyssalis_6mer,Idiomarina,abyssalis,Idiomarina_abyssalis
GCF_019797825.1_Limosilactobacillus_panis_6mer,Limosilactobacillus,panis,Limosilactobacillus_panis
GCF_019797845.1_Symbiopectobacterium_purcellii_6mer,Symbiopectobacterium,purcellii,Symbiopectobacterium_purcellii
GCF_019797865.1_Chenggangzhangella_methanolivorans_6mer,Chenggangzhangella,methanolivorans,Chenggangzhangella_methanolivorans
GCF_019803445.1_Caenibius_sp__WL_6mer,Caenibius,sp,Caenibius_sp
GCF_019856495.1_Caldalkalibacillus_thermarum_TA2_A1_6mer,Caldalkalibacillus,thermarum,Caldalkalibacillus_thermarum
GCF_019856515.1_Halosquirtibacter_xylanolyticus_6mer,Halosquirtibacter,xylanolyticus,Halosquirtibacter_xylanolyticus
GCF_019880205.1_Pantoea_alfalfae_6mer,Pantoea,alfalfae,Pantoea_alfalfae
GCF_019880305.1_Streptomyces_decoyicus_6mer,Streptomyces,decoyicus,Streptomyces_decoyicus
GCF_019880385.1_Nocardioides_coralli_6mer,Nocardioides,coralli,Nocardioides_coralli
GCF_019884725.1_Leucobacter_tenebrionis_6mer,Leucobacter,tenebrionis,Leucobacter_tenebrionis
GCF_019884785.1_Crassaminicella_profunda_6mer,Crassaminicella,profunda,Crassaminicella_profunda
GCF_019891175.1_Leptothermofonsia_sichuanensis_E412_6mer,Leptothermofonsia,sichuanensis,Leptothermofonsia_sichuanensis
GCF_019891395.1_Nitratireductor_kimnyeongensis_6mer,Nitratireductor,kimnyeongensis,Nitratireductor_kimnyeongensis
GCF_019900845.1_Paraneptunicella_aestuarii_6mer,Paraneptunicella,aestuarii,Paraneptunicella_aestuarii
GCF_019904175.1_Dactylosporangium_vinaceum_6mer,Dactylosporangium,vinaceum,Dactylosporangium_vinaceum
GCF_019904255.1_Marixanthomonas_sp__SCSIO_43207_6mer,Marixanthomonas,sp,Marixanthomonas_sp
GCF_019904275.1_Zunongwangia_sp__SCSIO_43204_6mer,Zunongwangia,sp,Zunongwangia_sp
GCF_019915265.1_Bacillus_aquiflavi_6mer,Bacillus,aquiflavi,Bacillus_aquiflavi
GCF_019916025.1_Paraclostridium_bifermentans_6mer,Paraclostridium,bifermentans,Paraclostridium_bifermentans
GCF_019916085.1_Aquirufa_lenticrescens_6mer,Aquirufa,lenticrescens,Aquirufa_lenticrescens
GCF_019923545.1_Candidatus_Schneideria_nysicola_6mer,Candidatus,Schneideria,Candidatus_Schneideria
GCF_019930565.1_Kluyvera_sp__CRP_6mer,Kluyvera,sp,Kluyvera_sp
GCF_019930585.1_Sphingomonas_nostoxanthinifaciens_6mer,Sphingomonas,nostoxanthinifaciens,Sphingomonas_nostoxanthinifaciens
GCF_019930665.1_Bacteroides_nordii_6mer,Bacteroides,nordii,Bacteroides_nordii
GCF_019930725.1_Capnocytophaga_ochracea_6mer,Capnocytophaga,ochracea,Capnocytophaga_ochracea
GCF_019930825.1_Aeromonas_enteropelogenes_6mer,Aeromonas,enteropelogenes,Aeromonas_enteropelogenes
GCF_019930885.1_Legionella_anisa_6mer,Legionella,anisa,Legionella_anisa
GCF_019930905.1_Haemophilus_aegyptius_6mer,Haemophilus,aegyptius,Haemophilus_aegyptius
GCF_019930945.1_Campylobacter_hominis_6mer,Campylobacter,hominis,Campylobacter_hominis
GCF_019931005.1_Granulicatella_adiacens_6mer,Granulicatella,adiacens,Granulicatella_adiacens
GCF_019931675.1_Nocardioides_rotundus_6mer,Nocardioides,rotundus,Nocardioides_rotundus
GCF_019931735.1_Shewanella_inventionis_6mer,Shewanella,inventionis,Shewanella_inventionis
GCF_019933155.2_Metabacillus_dongyingensis_6mer,Metabacillus,dongyingensis,Metabacillus_dongyingensis
GCF_019933235.1_Streptomyces_angustmyceticus_6mer,Streptomyces,angustmyceticus,Streptomyces_angustmyceticus
GCF_019968605.1_Polaribacter_litorisediminis_6mer,Polaribacter,litorisediminis,Polaribacter_litorisediminis
GCF_019968905.1_Corallococcus_sp__EGB_6mer,Corallococcus,sp,Corallococcus_sp
GCF_019973615.1_Rhodoferax_lithotrophicus_6mer,Rhodoferax,lithotrophicus,Rhodoferax_lithotrophicus
GCF_019973655.1_Shewanella_xiamenensis_6mer,Shewanella,xiamenensis,Shewanella_xiamenensis
GCF_019974135.1_Actinomyces_capricornis_6mer,Actinomyces,capricornis,Actinomyces_capricornis
GCF_019977655.1_Clostridium_gelidum_6mer,Clostridium,gelidum,Clostridium_gelidum
GCF_019977755.1_Vibrio_penaeicida_6mer,Vibrio,penaeicida,Vibrio_penaeicida
GCF_020002245.1_Pseudobacillus_badius_6mer,Pseudobacillus,badius,Pseudobacillus_badius
GCF_020023795.1_Salmonella_enterica_subsp__enterica_serovar_Gallin_6mer,Salmonella,enterica,Salmonella_enterica
GCF_020025155.1_Halopseudomonas_nanhaiensis_6mer,Halopseudomonas,nanhaiensis,Halopseudomonas_nanhaiensis
GCF_020034555.1_Pasteurella_canis_6mer,Pasteurella,canis,Pasteurella_canis
GCF_020035395.2_Kinneretia_aquatilis_6mer,Kinneretia,aquatilis,Kinneretia_aquatilis
GCF_020042285.1_Ferruginibacter_albus_6mer,Ferruginibacter,albus,Ferruginibacter_albus
GCF_020042345.1_Arachidicoccus_terrestris_6mer,Arachidicoccus,terrestris,Arachidicoccus_terrestris
GCF_020079945.1_Pantoea_eucrina_6mer,Pantoea,eucrina,Pantoea_eucrina
GCF_020080045.1_Comamonas_odontotermitis_6mer,Comamonas,odontotermitis,Comamonas_odontotermitis
GCF_020084865.1_Candidatus_Kaistella_beijingensis_6mer,Candidatus,Kaistella,Candidatus_Kaistella
GCF_020091485.1_Bacteroides_stercoris_6mer,Bacteroides,stercoris,Bacteroides_stercoris
GCF_020091505.1_Bacteroides_faecis_6mer,Bacteroides,faecis,Bacteroides_faecis
GCF_020091585.1_Kovacikia_minuta_CCNUW1_6mer,Kovacikia,minuta,Kovacikia_minuta
GCF_020097015.1_Macrococcus_armenti_6mer,Macrococcus,armenti,Macrococcus_armenti
GCF_020097155.1_Micrococcus_porci_6mer,Micrococcus,porci,Micrococcus_porci
GCF_020097375.1_Porphyromonas_endodontalis_6mer,Porphyromonas,endodontalis,Porphyromonas_endodontalis
GCF_020097455.1_Gemella_haemolysans_6mer,Gemella,haemolysans,Gemella_haemolysans
GCF_020097615.1_Corynebacterium_falsenii_6mer,Corynebacterium,falsenii,Corynebacterium_falsenii
GCF_020099395.1_Streptomyces_mobaraensis_6mer,Streptomyces,mobaraensis,Streptomyces_mobaraensis
GCF_020149575.1_Aeromonas_rivuli_6mer,Aeromonas,rivuli,Aeromonas_rivuli
GCF_020149915.1_Candidatus_Sulfidibacterium_hydrothermale_6mer,Candidatus,Sulfidibacterium,Candidatus_Sulfidibacterium
GCF_020149935.1_Marinilongibacter_aquaticus_6mer,Marinilongibacter,aquaticus,Marinilongibacter_aquaticus
GCF_020150655.1_Mycobacterium_ulcerans_6mer,Mycobacterium,ulcerans,Mycobacterium_ulcerans
GCF_020162115.1_Tepidimonas_taiwanensis_6mer,Tepidimonas,taiwanensis,Tepidimonas_taiwanensis
GCF_020162275.1_Simonsiella_muelleri_6mer,Simonsiella,muelleri,Simonsiella_muelleri
GCF_020181435.1_Anaerostipes_caccae_6mer,Anaerostipes,caccae,Anaerostipes_caccae
GCF_020181515.1_Megasphaera_massiliensis_6mer,Megasphaera,massiliensis,Megasphaera_massiliensis
GCF_020181655.1_Pectobacterium_colocasium_6mer,Pectobacterium,colocasium,Pectobacterium_colocasium
GCF_020215645.1_Nonomuraea_gerenzanensis_6mer,Nonomuraea,gerenzanensis,Nonomuraea_gerenzanensis
GCF_020215665.1_Blautia_parvula_6mer,Blautia,parvula,Blautia_parvula
GCF_020217405.1_Lysinibacillus_capsici_6mer,Lysinibacillus,capsici,Lysinibacillus_capsici
GCF_020217465.1_Cobetia_amphilecti_6mer,Cobetia,amphilecti,Cobetia_amphilecti
GCF_020229735.1_Deinococcus_taeanensis_6mer,Deinococcus,taeanensis,Deinococcus_taeanensis
GCF_020268605.1_Arsenophonus_apicola_6mer,Arsenophonus,apicola,Arsenophonus_apicola
GCF_020271765.1_Acinetobacter_pseudolwoffii_6mer,Acinetobacter,pseudolwoffii,Acinetobacter_pseudolwoffii
GCF_020310005.1_Salegentibacter_mishustinae_6mer,Salegentibacter,mishustinae,Salegentibacter_mishustinae
GCF_020310025.1_Leeuwenhoekiella_palythoae_6mer,Leeuwenhoekiella,palythoae,Leeuwenhoekiella_palythoae
GCF_020341635.1_Aequorivita_sp__F7_6mer,Aequorivita,sp,Aequorivita_sp
GCF_020342415.1_Chryseobacterium_rhizoplanae_6mer,Chryseobacterium,rhizoplanae,Chryseobacterium_rhizoplanae
GCF_020386615.1_Chitinophaga_pendula_6mer,Chitinophaga,pendula,Chitinophaga_pendula
GCF_020406685.2_Dickeya_oryzae_6mer,Dickeya,oryzae,Dickeya_oryzae
GCF_020406775.2_Dickeya_chrysanthemi_6mer,Dickeya,chrysanthemi,Dickeya_chrysanthemi
GCF_020410745.1_Kaistella_polysaccharea_6mer,Kaistella,polysaccharea,Kaistella_polysaccharea
GCF_020412445.1_Cellulomonas_iranensis_6mer,Cellulomonas,iranensis,Cellulomonas_iranensis
GCF_020422885.1_Mesobacillus_sp__S13_6mer,Mesobacillus,sp,Mesobacillus_sp
GCF_020422925.2_Borrelia_hermsii_6mer,Borrelia,hermsii,Borrelia_hermsii
GCF_020424085.1_Mycetocola_spongiae_6mer,Mycetocola,spongiae,Mycetocola_spongiae
GCF_020447105.2_Demequina_sp__TMPB413_6mer,Demequina,sp,Demequina_sp
GCF_020447175.2_Methylophaga_pinxianii_6mer,Methylophaga,pinxianii,Methylophaga_pinxianii
GCF_020447305.1_Abyssibius_alkaniclasticus_6mer,Abyssibius,alkaniclasticus,Abyssibius_alkaniclasticus
GCF_020463795.1_Echinicola_marina_6mer,Echinicola,marina,Echinicola_marina
GCF_020510525.1_Quatrionicoccus_australiensis_6mer,Quatrionicoccus,australiensis,Quatrionicoccus_australiensis
GCF_020510545.1_Hydrogenophaga_taeniospiralis_6mer,Hydrogenophaga,taeniospiralis,Hydrogenophaga_taeniospiralis
GCF_020510565.1_Ferribacterium_limneticum_6mer,Ferribacterium,limneticum,Ferribacterium_limneticum
GCF_020510645.1_Dechloromonas_denitrificans_6mer,Dechloromonas,denitrificans,Dechloromonas_denitrificans
GCF_020510705.1_Acidovorax_radicis_6mer,Acidovorax,radicis,Acidovorax_radicis
GCF_020511155.1_Shewanella_glacialimarina_6mer,Shewanella,glacialimarina,Shewanella_glacialimarina
GCF_020519665.1_Bacillus_shivajii_6mer,Bacillus,shivajii,Bacillus_shivajii
GCF_020524035.2_Bacillus_carboniphilus_6mer,Bacillus,carboniphilus,Bacillus_carboniphilus
GCF_020524205.2_Guptibacillus_hwajinpoensis_6mer,Guptibacillus,hwajinpoensis,Guptibacillus_hwajinpoensis
GCF_020524355.2_Mesobacillus_subterraneus_6mer,Mesobacillus,subterraneus,Mesobacillus_subterraneus
GCF_020535165.1_Carnobacterium_viridans_6mer,Carnobacterium,viridans,Carnobacterium_viridans
GCF_020535245.1_Asticcacaulis_sp__AND118_6mer,Asticcacaulis,sp,Asticcacaulis_sp
GCF_020535405.1_Antiquaquibacter_oligotrophicus_6mer,Antiquaquibacter,oligotrophicus,Antiquaquibacter_oligotrophicus
GCF_020541225.1_Candidatus_Steffania_adelgidicola_6mer,Candidatus,Steffania,Candidatus_Steffania
GCF_020541245.1_Candidatus_Annandia_pinicola_6mer,Candidatus,Annandia,Candidatus_Annandia
GCF_020541305.1_Candidatus_Vallotiella_adelgis_6mer,Candidatus,Vallotiella,Candidatus_Vallotiella
GCF_020541325.1_Candidatus_Vallotia_laricis_6mer,Candidatus,Vallotia,Candidatus_Vallotia
GCF_020614015.1_Corynebacterium_uberis_6mer,Corynebacterium,uberis,Corynebacterium_uberis
GCF_020616155.1_Vogesella_sp__XCS3_6mer,Vogesella,sp,Vogesella_sp
GCF_020616535.1_Lichenihabitans_sp__PAMC28606_6mer,Lichenihabitans,sp,Lichenihabitans_sp
GCF_020616555.1_Streptomyces_longhuiensis_6mer,Streptomyces,longhuiensis,Streptomyces_longhuiensis
GCF_020616595.1_Lentilactobacillus_laojiaonis_6mer,Lentilactobacillus,laojiaonis,Lentilactobacillus_laojiaonis
GCF_020628355.1_Vagococcus_fluvialis_6mer,Vagococcus,fluvialis,Vagococcus_fluvialis
GCF_020641055.1_Clostridioides_sp__ES-S-0010-02_6mer,Clostridioides,sp,Clostridioides_sp
GCF_020673335.1_Acinetobacter_vivianii_6mer,Acinetobacter,vivianii,Acinetobacter_vivianii
GCF_020694005.1_Marinomonas_profundi_6mer,Marinomonas,profundi,Marinomonas_profundi
GCF_020714625.1_Mulberry_dwarf_phytoplasma_6mer,Mulberry,dwarf,Mulberry_dwarf
GCF_020715685.1_Dermatobacter_hominis_6mer,Dermatobacter,hominis,Dermatobacter_hominis
GCF_020730965.2_Phyllobacterium_pellucidum_6mer,Phyllobacterium,pellucidum,Phyllobacterium_pellucidum
GCF_020731415.3_Phyllobacterium_meliloti_6mer,Phyllobacterium,meliloti,Phyllobacterium_meliloti
GCF_020735365.1_Blautia_massiliensis__ex_Durand_et_al__2017__6mer,Blautia,massiliensis,Blautia_massiliensis
GCF_020735385.1_Granulicatella_elegans_6mer,Granulicatella,elegans,Granulicatella_elegans
GCF_020735545.1_Gordonia_otitidis_6mer,Gordonia,otitidis,Gordonia_otitidis
GCF_020735565.1_Hoylesella_buccalis_6mer,Hoylesella,buccalis,Hoylesella_buccalis
GCF_020735745.1_Lachnospira_eligens_6mer,Lachnospira,eligens,Lachnospira_eligens
GCF_020735845.1_Tsukamurella_paurometabola_6mer,Tsukamurella,paurometabola,Tsukamurella_paurometabola
GCF_020735865.1_Parabacteroides_johnsonii_6mer,Parabacteroides,johnsonii,Parabacteroides_johnsonii
GCF_020740535.1_Streptomyces_profundus_6mer,Streptomyces,profundus,Streptomyces_profundus
GCF_020783315.1_Ferruginibacter_lapsinanis_6mer,Ferruginibacter,lapsinanis,Ferruginibacter_lapsinanis
GCF_020783335.1_Mucilaginibacter_daejeonensis_6mer,Mucilaginibacter,daejeonensis,Mucilaginibacter_daejeonensis
GCF_020783375.1_Stutzerimonas_chloritidismutans_6mer,Stutzerimonas,chloritidismutans,Stutzerimonas_chloritidismutans
GCF_020790095.1_Priestia_sp__J2_6mer,Priestia,sp,Priestia_sp
GCF_020792675.1_Brachybacterium_halotolerans_subsp__kimchii_6mer,Brachybacterium,halotolerans,Brachybacterium_halotolerans
GCF_020809405.1_Terrisporobacter_hibernicus_6mer,Terrisporobacter,hibernicus,Terrisporobacter_hibernicus
GCF_020844025.1_Acidithiobacillus_ferriphilus_6mer,Acidithiobacillus,ferriphilus,Acidithiobacillus_ferriphilus
GCF_020861345.1_Bacillus_pacificus_6mer,Bacillus,pacificus,Bacillus_pacificus
GCF_020865585.1_Pseudoduganella_aquatica_6mer,Pseudoduganella,aquatica,Pseudoduganella_aquatica
GCF_020866845.1_Sphingomonas_radiodurans_6mer,Sphingomonas,radiodurans,Sphingomonas_radiodurans
GCF_020866885.1_Xanthomonas_phaseoli_pv__manihotis_6mer,Xanthomonas,phaseoli,Xanthomonas_phaseoli
GCF_020883455.1_Sediminicurvatus_halobius_6mer,Sediminicurvatus,halobius,Sediminicurvatus_halobius
GCF_020883495.1_Shinella_zoogloeoides_6mer,Shinella,zoogloeoides,Shinella_zoogloeoides
GCF_020883535.1_Staphylococcus_ratti_6mer,Staphylococcus,ratti,Staphylococcus_ratti
GCF_020885975.1_Flavobacterium_ammonificans_6mer,Flavobacterium,ammonificans,Flavobacterium_ammonificans
GCF_020886055.1_Flavobacterium_ammoniigenes_6mer,Flavobacterium,ammoniigenes,Flavobacterium_ammoniigenes
GCF_020886695.1_Pseudodesulfovibrio_sediminis_6mer,Pseudodesulfovibrio,sediminis,Pseudodesulfovibrio_sediminis
GCF_020886775.1_Sinomonas_cyclohexanicum_6mer,Sinomonas,cyclohexanicum,Sinomonas_cyclohexanicum
GCF_020889625.1_Deinococcus_radiophilus_6mer,Deinococcus,radiophilus,Deinococcus_radiophilus
GCF_020892095.1_Claveliimonas_bilis_6mer,Claveliimonas,bilis,Claveliimonas_bilis
GCF_020906275.1_Parasphingorhabdus_litoris_DSM_22379_6mer,Parasphingorhabdus,litoris,Parasphingorhabdus_litoris
GCF_020911725.1_Clostridium_cadaveris_6mer,Clostridium,cadaveris,Clostridium_cadaveris
GCF_020911885.1_Flavobacterium_acetivorans_6mer,Flavobacterium,acetivorans,Flavobacterium_acetivorans
GCF_020911905.1_Flavobacterium_flavipigmentatum_6mer,Flavobacterium,flavipigmentatum,Flavobacterium_flavipigmentatum
GCF_020911925.1_Flavobacterium_cupriresistens_6mer,Flavobacterium,cupriresistens,Flavobacterium_cupriresistens
GCF_020911945.1_Flavobacterium_galactosidilyticum_6mer,Flavobacterium,galactosidilyticum,Flavobacterium_galactosidilyticum
GCF_020911965.1_Sulfurovum_mangrovi_6mer,Sulfurovum,mangrovi,Sulfurovum_mangrovi
GCF_020923435.1_Brevibacillus_humidisoli_6mer,Brevibacillus,humidisoli,Brevibacillus_humidisoli
GCF_020923495.1_Brevibacillus_sedimenti_6mer,Brevibacillus,sedimenti,Brevibacillus_sedimenti
GCF_020985305.1_Croceicoccus_sp__Ery15_6mer,Croceicoccus,sp,Croceicoccus_sp
GCF_020985365.1_Kaistella_faecalis_6mer,Kaistella,faecalis,Kaistella_faecalis
GCF_020991065.1_Nocardioides_okcheonensis_6mer,Nocardioides,okcheonensis,Nocardioides_okcheonensis
GCF_020991085.1_Roseomonas_cutis_6mer,Roseomonas,cutis,Roseomonas_cutis
GCF_020991125.1_Microbulbifer_celer_6mer,Microbulbifer,celer,Microbulbifer_celer
GCF_021018745.1_Gloeobacter_morelensis_MG652769_6mer,Gloeobacter,morelensis,Gloeobacter_morelensis
GCF_021018765.1_Pseudomonas_fitomaticsae_6mer,Pseudomonas,fitomaticsae,Pseudomonas_fitomaticsae
GCF_021028635.1_Streptomyces_huasconensis_6mer,Streptomyces,huasconensis,Streptomyces_huasconensis
GCF_021029445.1_Pseudomonas_wenzhouensis_6mer,Pseudomonas,wenzhouensis,Pseudomonas_wenzhouensis
GCF_021044565.1_Subtercola_endophyticus_6mer,Subtercola,endophyticus,Subtercola_endophyticus
GCF_021044585.1_Thiomicrolovo_sulfuroxydans_6mer,Thiomicrolovo,sulfuroxydans,Thiomicrolovo_sulfuroxydans
GCF_021044625.1_Geomonas_sp__RF6_6mer,Geomonas,sp,Geomonas_sp
GCF_021044645.1_Tardiphaga_sp__37S4_6mer,Tardiphaga,sp,Tardiphaga_sp
GCF_021044665.1_Rhizobium_sp__T136_6mer,Rhizobium,sp,Rhizobium_sp
GCF_021044685.1_Bradyrhizobium_daqingense_6mer,Bradyrhizobium,daqingense,Bradyrhizobium_daqingense
GCF_021049245.1_Radiobacillus_kanasensis_6mer,Radiobacillus,kanasensis,Radiobacillus_kanasensis
GCF_021049265.1_Ruania_suaedae_6mer,Ruania,suaedae,Ruania_suaedae
GCF_021049285.1_Ruania_halotolerans_6mer,Ruania,halotolerans,Ruania_halotolerans
GCF_021049305.1_Ideonella_dechloratans_6mer,Ideonella,dechloratans,Ideonella_dechloratans
GCF_021052325.1_Rhizobium_laguerreae_6mer,Rhizobium,laguerreae,Rhizobium_laguerreae
GCF_021054785.1_Tannockella_kyphosi_6mer,Tannockella,kyphosi,Tannockella_kyphosi
