cluster_id,genome_id,cluster_size
GCF_017654315.1_NZ_CP072203.1_1634,GCF_017654315.1,29
GCF_017654315.1_NZ_CP072203.1_1650,GCF_017654315.1,16
GCF_017654315.1_NZ_CP072203.1_1778,GCF_017654315.1,16
GCF_017654315.1_NZ_CP072203.1_1807,GCF_017654315.1,39
GCF_017654315.1_NZ_CP072203.1_1814,GCF_017654315.1,19
GCF_017654315.1_NZ_CP072203.1_1837,GCF_017654315.1,14
GCF_017654315.1_NZ_CP072203.1_184,GCF_017654315.1,29
GCF_017654315.1_NZ_CP072203.1_1840,GCF_017654315.1,18
GCF_017654315.1_NZ_CP072203.1_1844,GCF_017654315.1,14
GCF_017654315.1_NZ_CP072203.1_1870,GCF_017654315.1,21
GCF_017654315.1_NZ_CP072203.1_1873,GCF_017654315.1,19
GCF_017654315.1_NZ_CP072203.1_1904,GCF_017654315.1,10
GCF_017654315.1_NZ_CP072203.1_2024,GCF_017654315.1,14
GCF_017654315.1_NZ_CP072203.1_2098,GCF_017654315.1,16
GCF_017654315.1_NZ_CP072203.1_2145,GCF_017654315.1,48
GCF_017654315.1_NZ_CP072203.1_22,GCF_017654315.1,13
GCF_017654315.1_NZ_CP072203.1_2413,GCF_017654315.1,12
GCF_017654315.1_NZ_CP072203.1_2422,GCF_017654315.1,19
GCF_017654315.1_NZ_CP072203.1_2423,GCF_017654315.1,17
GCF_017654315.1_NZ_CP072203.1_2428,GCF_017654315.1,11
GCF_017654315.1_NZ_CP072203.1_2464,GCF_017654315.1,13
GCF_017654315.1_NZ_CP072203.1_250,GCF_017654315.1,14
GCF_017654315.1_NZ_CP072203.1_2519,GCF_017654315.1,20
GCF_017654315.1_NZ_CP072203.1_2521,GCF_017654315.1,77
GCF_017654315.1_NZ_CP072203.1_2527,GCF_017654315.1,20
GCF_017654315.1_NZ_CP072203.1_2586,GCF_017654315.1,79
GCF_017654315.1_NZ_CP072203.1_2595,GCF_017654315.1,13
GCF_017654315.1_NZ_CP072203.1_2620,GCF_017654315.1,15
GCF_017654315.1_NZ_CP072203.1_2634,GCF_017654315.1,50
GCF_017654315.1_NZ_CP072203.1_2762,GCF_017654315.1,20
GCF_017654315.1_NZ_CP072203.1_2829,GCF_017654315.1,26
GCF_017654315.1_NZ_CP072203.1_2902,GCF_017654315.1,47
GCF_017654315.1_NZ_CP072203.1_2947,GCF_017654315.1,16
GCF_017654315.1_NZ_CP072203.1_2991,GCF_017654315.1,78
GCF_017654315.1_NZ_CP072203.1_31,GCF_017654315.1,44
GCF_017654315.1_NZ_CP072203.1_3183,GCF_017654315.1,15
GCF_017654315.1_NZ_CP072203.1_3184,GCF_017654315.1,13
GCF_017654315.1_NZ_CP072203.1_3225,GCF_017654315.1,15
GCF_017654315.1_NZ_CP072203.1_3261,GCF_017654315.1,19
GCF_017654315.1_NZ_CP072203.1_3414,GCF_017654315.1,88
GCF_017654315.1_NZ_CP072203.1_3443,GCF_017654315.1,13
GCF_017654315.1_NZ_CP072203.1_3630,GCF_017654315.1,57
GCF_017654315.1_NZ_CP072203.1_3644,GCF_017654315.1,10
GCF_017654315.1_NZ_CP072203.1_3687,GCF_017654315.1,17
GCF_017654315.1_NZ_CP072203.1_3688,GCF_017654315.1,17
GCF_017654315.1_NZ_CP072203.1_3691,GCF_017654315.1,17
GCF_017654315.1_NZ_CP072203.1_3737,GCF_017654315.1,12
GCF_017654315.1_NZ_CP072203.1_3750,GCF_017654315.1,21
GCF_017654315.1_NZ_CP072203.1_3775,GCF_017654315.1,18
GCF_017654315.1_NZ_CP072203.1_3776,GCF_017654315.1,16
GCF_017654315.1_NZ_CP072203.1_3856,GCF_017654315.1,16
GCF_017654315.1_NZ_CP072203.1_389,GCF_017654315.1,13
GCF_017654315.1_NZ_CP072203.1_3904,GCF_017654315.1,113
GCF_017654315.1_NZ_CP072203.1_3981,GCF_017654315.1,16
GCF_017654315.1_NZ_CP072203.1_3998,GCF_017654315.1,18
GCF_017654315.1_NZ_CP072203.1_4102,GCF_017654315.1,12
GCF_017654315.1_NZ_CP072203.1_4135,GCF_017654315.1,22
GCF_017654315.1_NZ_CP072203.1_417,GCF_017654315.1,12
GCF_017654315.1_NZ_CP072203.1_4202,GCF_017654315.1,178
GCF_017654315.1_NZ_CP072203.1_4269,GCF_017654315.1,14
GCF_017654315.1_NZ_CP072203.1_4296,GCF_017654315.1,20
GCF_017654315.1_NZ_CP072203.1_4297,GCF_017654315.1,19
GCF_017654315.1_NZ_CP072203.1_4303,GCF_017654315.1,12
GCF_017654315.1_NZ_CP072203.1_4304,GCF_017654315.1,81
GCF_017654315.1_NZ_CP072203.1_431,GCF_017654315.1,119
GCF_017654315.1_NZ_CP072203.1_4322,GCF_017654315.1,10
GCF_017654315.1_NZ_CP072203.1_4406,GCF_017654315.1,91
GCF_017654315.1_NZ_CP072203.1_454,GCF_017654315.1,12
GCF_017654315.1_NZ_CP072203.1_4547,GCF_017654315.1,32
GCF_017654315.1_NZ_CP072203.1_4581,GCF_017654315.1,15
GCF_017654315.1_NZ_CP072203.1_46,GCF_017654315.1,17
GCF_017654315.1_NZ_CP072203.1_4614,GCF_017654315.1,12
GCF_017654315.1_NZ_CP072203.1_4631,GCF_017654315.1,36
GCF_017654315.1_NZ_CP072203.1_4655,GCF_017654315.1,20
GCF_017654315.1_NZ_CP072203.1_4696,GCF_017654315.1,15
GCF_017654315.1_NZ_CP072203.1_4724,GCF_017654315.1,16
GCF_017654315.1_NZ_CP072203.1_4758,GCF_017654315.1,16
GCF_017654315.1_NZ_CP072203.1_4816,GCF_017654315.1,19
GCF_017654315.1_NZ_CP072203.1_4825,GCF_017654315.1,10
GCF_017654315.1_NZ_CP072203.1_484,GCF_017654315.1,20
GCF_017654315.1_NZ_CP072203.1_4840,GCF_017654315.1,10
GCF_017654315.1_NZ_CP072203.1_4848,GCF_017654315.1,20
GCF_017654315.1_NZ_CP072203.1_4876,GCF_017654315.1,30
GCF_017654315.1_NZ_CP072203.1_4877,GCF_017654315.1,145
GCF_017654315.1_NZ_CP072203.1_5003,GCF_017654315.1,28
GCF_017654315.1_NZ_CP072203.1_5103,GCF_017654315.1,65
GCF_017654315.1_NZ_CP072203.1_5109,GCF_017654315.1,20
GCF_017654315.1_NZ_CP072203.1_5139,GCF_017654315.1,10
GCF_017654315.1_NZ_CP072203.1_5192,GCF_017654315.1,14
GCF_017654315.1_NZ_CP072203.1_5216,GCF_017654315.1,14
GCF_017654315.1_NZ_CP072203.1_5278,GCF_017654315.1,12
GCF_017654315.1_NZ_CP072203.1_5320,GCF_017654315.1,18
GCF_017654315.1_NZ_CP072203.1_5458,GCF_017654315.1,14
GCF_017654315.1_NZ_CP072203.1_647,GCF_017654315.1,15
GCF_017654315.1_NZ_CP072203.1_668,GCF_017654315.1,15
GCF_017654315.1_NZ_CP072203.1_69,GCF_017654315.1,10
GCF_017654315.1_NZ_CP072203.1_690,GCF_017654315.1,27
GCF_017654315.1_NZ_CP072203.1_694,GCF_017654315.1,18
GCF_017654315.1_NZ_CP072203.1_75,GCF_017654315.1,10
GCF_017654315.1_NZ_CP072203.1_778,GCF_017654315.1,18
GCF_017654315.1_NZ_CP072203.1_781,GCF_017654315.1,20
GCF_017654315.1_NZ_CP072203.1_829,GCF_017654315.1,14
GCF_017654315.1_NZ_CP072203.1_901,GCF_017654315.1,12
GCF_017654315.1_NZ_CP072203.1_967,GCF_017654315.1,11
GCF_017654485.1_NZ_CP061091.1_1064,GCF_017654485.1,10
GCF_017654485.1_NZ_CP061091.1_1109,GCF_017654485.1,200
GCF_017654485.1_NZ_CP061091.1_1118,GCF_017654485.1,36
GCF_017654485.1_NZ_CP061091.1_1131,GCF_017654485.1,17
GCF_017654485.1_NZ_CP061091.1_1152,GCF_017654485.1,50
GCF_017654485.1_NZ_CP061091.1_1168,GCF_017654485.1,142
GCF_017654485.1_NZ_CP061091.1_1210,GCF_017654485.1,68
GCF_017654485.1_NZ_CP061091.1_1211,GCF_017654485.1,13
GCF_017654485.1_NZ_CP061091.1_1222,GCF_017654485.1,11
GCF_017654485.1_NZ_CP061091.1_1241,GCF_017654485.1,55
GCF_017654485.1_NZ_CP061091.1_1314,GCF_017654485.1,26
GCF_017654485.1_NZ_CP061091.1_1452,GCF_017654485.1,14
GCF_017654485.1_NZ_CP061091.1_1511,GCF_017654485.1,91
GCF_017654485.1_NZ_CP061091.1_1534,GCF_017654485.1,10
GCF_017654485.1_NZ_CP061091.1_1662,GCF_017654485.1,44
GCF_017654485.1_NZ_CP061091.1_1683,GCF_017654485.1,13
GCF_017654485.1_NZ_CP061091.1_1685,GCF_017654485.1,19
GCF_017654485.1_NZ_CP061091.1_1690,GCF_017654485.1,10
GCF_017654485.1_NZ_CP061091.1_1725,GCF_017654485.1,36
GCF_017654485.1_NZ_CP061091.1_1784,GCF_017654485.1,16
GCF_017654485.1_NZ_CP061091.1_1827,GCF_017654485.1,12
GCF_017654485.1_NZ_CP061091.1_1875,GCF_017654485.1,194
GCF_017654485.1_NZ_CP061091.1_194,GCF_017654485.1,16
GCF_017654485.1_NZ_CP061091.1_1954,GCF_017654485.1,35
GCF_017654485.1_NZ_CP061091.1_1966,GCF_017654485.1,14
GCF_017654485.1_NZ_CP061091.1_1974,GCF_017654485.1,14
GCF_017654485.1_NZ_CP061091.1_200,GCF_017654485.1,10
GCF_017654485.1_NZ_CP061091.1_2009,GCF_017654485.1,15
GCF_017654485.1_NZ_CP061091.1_206,GCF_017654485.1,11
GCF_017654485.1_NZ_CP061091.1_2176,GCF_017654485.1,27
GCF_017654485.1_NZ_CP061091.1_2193,GCF_017654485.1,10
GCF_017654485.1_NZ_CP061091.1_2220,GCF_017654485.1,13
GCF_017654485.1_NZ_CP061091.1_2261,GCF_017654485.1,17
GCF_017654485.1_NZ_CP061091.1_232,GCF_017654485.1,10
GCF_017654485.1_NZ_CP061091.1_2376,GCF_017654485.1,11
GCF_017654485.1_NZ_CP061091.1_2389,GCF_017654485.1,10
GCF_017654485.1_NZ_CP061091.1_2434,GCF_017654485.1,10
GCF_017654485.1_NZ_CP061091.1_2441,GCF_017654485.1,154
GCF_017654485.1_NZ_CP061091.1_2466,GCF_017654485.1,14
GCF_017654485.1_NZ_CP061091.1_2474,GCF_017654485.1,45
GCF_017654485.1_NZ_CP061091.1_2520,GCF_017654485.1,15
GCF_017654485.1_NZ_CP061091.1_2539,GCF_017654485.1,34
GCF_017654485.1_NZ_CP061091.1_254,GCF_017654485.1,18
GCF_017654485.1_NZ_CP061091.1_2546,GCF_017654485.1,138
GCF_017654485.1_NZ_CP061091.1_2564,GCF_017654485.1,26
GCF_017654485.1_NZ_CP061091.1_2704,GCF_017654485.1,71
GCF_017654485.1_NZ_CP061091.1_2870,GCF_017654485.1,10
GCF_017654485.1_NZ_CP061091.1_2875,GCF_017654485.1,14
GCF_017654485.1_NZ_CP061091.1_2941,GCF_017654485.1,27
GCF_017654485.1_NZ_CP061091.1_2970,GCF_017654485.1,14
GCF_017654485.1_NZ_CP061091.1_2976,GCF_017654485.1,16
GCF_017654485.1_NZ_CP061091.1_3069,GCF_017654485.1,36
GCF_017654485.1_NZ_CP061091.1_3123,GCF_017654485.1,21
GCF_017654485.1_NZ_CP061091.1_313,GCF_017654485.1,10
GCF_017654485.1_NZ_CP061091.1_3156,GCF_017654485.1,267
GCF_017654485.1_NZ_CP061091.1_3244,GCF_017654485.1,13
GCF_017654485.1_NZ_CP061091.1_3279,GCF_017654485.1,76
GCF_017654485.1_NZ_CP061091.1_358,GCF_017654485.1,223
GCF_017654485.1_NZ_CP061091.1_403,GCF_017654485.1,14
GCF_017654485.1_NZ_CP061091.1_422,GCF_017654485.1,15
GCF_017654485.1_NZ_CP061091.1_457,GCF_017654485.1,12
GCF_017654485.1_NZ_CP061091.1_568,GCF_017654485.1,15
GCF_017654485.1_NZ_CP061091.1_580,GCF_017654485.1,58
GCF_017654485.1_NZ_CP061091.1_826,GCF_017654485.1,15
GCF_017654485.1_NZ_CP061091.1_876,GCF_017654485.1,14
GCF_017654485.1_NZ_CP061091.1_892,GCF_017654485.1,35
GCF_017654485.1_NZ_CP061092.1_120,GCF_017654485.1,15
GCF_017654485.1_NZ_CP061092.1_166,GCF_017654485.1,39
GCF_017654485.1_NZ_CP061094.1_161,GCF_017654485.1,15
GCF_017654485.1_NZ_CP061094.1_196,GCF_017654485.1,10
GCF_017654485.1_NZ_CP061094.1_214,GCF_017654485.1,11
GCF_017654485.1_NZ_CP061094.1_257,GCF_017654485.1,18
GCF_017654485.1_NZ_CP061094.1_373,GCF_017654485.1,17
GCF_017654485.1_NZ_CP061094.1_66,GCF_017654485.1,12
GCF_017654485.1_NZ_CP061094.1_67,GCF_017654485.1,149
GCF_017654485.1_NZ_CP061094.1_91,GCF_017654485.1,16
GCF_017654485.1_NZ_CP061095.1_188,GCF_017654485.1,281
GCF_017654485.1_NZ_CP061095.1_278,GCF_017654485.1,125
GCF_017654485.1_NZ_CP061095.1_69,GCF_017654485.1,39
GCF_017654485.1_NZ_CP061095.1_9,GCF_017654485.1,18
GCF_017654485.1_NZ_CP061096.1_25,GCF_017654485.1,23
GCF_017654485.1_NZ_CP061096.1_37,GCF_017654485.1,23
GCF_017654485.1_NZ_CP061097.1_32,GCF_017654485.1,17
GCF_017654485.1_NZ_CP061099.1_26,GCF_017654485.1,15
GCF_017654605.1_NZ_CP072113.1_1105,GCF_017654605.1,11
GCF_017654605.1_NZ_CP072113.1_1152,GCF_017654605.1,540
GCF_017654605.1_NZ_CP072113.1_1219,GCF_017654605.1,145
GCF_017654605.1_NZ_CP072113.1_129,GCF_017654605.1,11
GCF_017654605.1_NZ_CP072113.1_1388,GCF_017654605.1,46
GCF_017654605.1_NZ_CP072113.1_1540,GCF_017654605.1,13
GCF_017654605.1_NZ_CP072113.1_163,GCF_017654605.1,12
GCF_017654605.1_NZ_CP072113.1_1675,GCF_017654605.1,172
GCF_017654605.1_NZ_CP072113.1_1679,GCF_017654605.1,10
GCF_017654605.1_NZ_CP072113.1_1788,GCF_017654605.1,12
GCF_017654605.1_NZ_CP072113.1_1840,GCF_017654605.1,240
GCF_017654605.1_NZ_CP072113.1_1893,GCF_017654605.1,79
GCF_017654605.1_NZ_CP072113.1_1900,GCF_017654605.1,15
GCF_017654605.1_NZ_CP072113.1_1966,GCF_017654605.1,49
GCF_017654605.1_NZ_CP072113.1_2057,GCF_017654605.1,21
GCF_017654605.1_NZ_CP072113.1_2075,GCF_017654605.1,32
GCF_017654605.1_NZ_CP072113.1_2085,GCF_017654605.1,18
GCF_017654605.1_NZ_CP072113.1_2137,GCF_017654605.1,16
GCF_017654605.1_NZ_CP072113.1_2147,GCF_017654605.1,13
GCF_017654605.1_NZ_CP072113.1_2191,GCF_017654605.1,82
GCF_017654605.1_NZ_CP072113.1_2627,GCF_017654605.1,51
GCF_017654605.1_NZ_CP072113.1_2634,GCF_017654605.1,30
GCF_017654605.1_NZ_CP072113.1_2676,GCF_017654605.1,12
GCF_017654605.1_NZ_CP072113.1_2790,GCF_017654605.1,68
GCF_017654605.1_NZ_CP072113.1_2884,GCF_017654605.1,34
GCF_017654605.1_NZ_CP072113.1_2932,GCF_017654605.1,21
GCF_017654605.1_NZ_CP072113.1_309,GCF_017654605.1,10
GCF_017654605.1_NZ_CP072113.1_381,GCF_017654605.1,45
GCF_017654605.1_NZ_CP072113.1_391,GCF_017654605.1,34
GCF_017654605.1_NZ_CP072113.1_49,GCF_017654605.1,98
GCF_017654605.1_NZ_CP072113.1_512,GCF_017654605.1,24
GCF_017654605.1_NZ_CP072113.1_540,GCF_017654605.1,12
GCF_017654605.1_NZ_CP072113.1_703,GCF_017654605.1,11
GCF_017654605.1_NZ_CP072113.1_740,GCF_017654605.1,13
GCF_017654605.1_NZ_CP072113.1_848,GCF_017654605.1,24
GCF_017654605.1_NZ_CP072113.1_865,GCF_017654605.1,37
GCF_017654605.1_NZ_CP072113.1_948,GCF_017654605.1,19
GCF_017654605.1_NZ_CP072113.1_973,GCF_017654605.1,22
GCF_017656055.1_NZ_CP069383.1_155,GCF_017656055.1,23
GCF_017656055.1_NZ_CP069383.1_162,GCF_017656055.1,13
GCF_017656055.1_NZ_CP069383.1_49,GCF_017656055.1,764
GCF_017671885.1_NZ_CP072117.1_1010,GCF_017671885.1,23
GCF_017671885.1_NZ_CP072117.1_1037,GCF_017671885.1,40
GCF_017671885.1_NZ_CP072117.1_1085,GCF_017671885.1,51
GCF_017671885.1_NZ_CP072117.1_1109,GCF_017671885.1,13
GCF_017671885.1_NZ_CP072117.1_1159,GCF_017671885.1,13
GCF_017671885.1_NZ_CP072117.1_120,GCF_017671885.1,66
GCF_017671885.1_NZ_CP072117.1_1266,GCF_017671885.1,6280
GCF_017671885.1_NZ_CP072117.1_1271,GCF_017671885.1,88
GCF_017671885.1_NZ_CP072117.1_1358,GCF_017671885.1,18
GCF_017671885.1_NZ_CP072117.1_1487,GCF_017671885.1,36
GCF_017671885.1_NZ_CP072117.1_1694,GCF_017671885.1,34
GCF_017671885.1_NZ_CP072117.1_1799,GCF_017671885.1,85
GCF_017671885.1_NZ_CP072117.1_1810,GCF_017671885.1,13
GCF_017671885.1_NZ_CP072117.1_1827,GCF_017671885.1,50
GCF_017671885.1_NZ_CP072117.1_1929,GCF_017671885.1,12
GCF_017671885.1_NZ_CP072117.1_1986,GCF_017671885.1,73
GCF_017671885.1_NZ_CP072117.1_1989,GCF_017671885.1,33
GCF_017671885.1_NZ_CP072117.1_209,GCF_017671885.1,16
GCF_017671885.1_NZ_CP072117.1_2122,GCF_017671885.1,43
GCF_017671885.1_NZ_CP072117.1_2297,GCF_017671885.1,12
GCF_017671885.1_NZ_CP072117.1_242,GCF_017671885.1,10
GCF_017671885.1_NZ_CP072117.1_2426,GCF_017671885.1,13
GCF_017671885.1_NZ_CP072117.1_247,GCF_017671885.1,11
GCF_017671885.1_NZ_CP072117.1_2486,GCF_017671885.1,10
GCF_017671885.1_NZ_CP072117.1_2564,GCF_017671885.1,11
GCF_017671885.1_NZ_CP072117.1_2568,GCF_017671885.1,16
GCF_017671885.1_NZ_CP072117.1_2616,GCF_017671885.1,16
GCF_017671885.1_NZ_CP072117.1_2819,GCF_017671885.1,10
GCF_017671885.1_NZ_CP072117.1_2866,GCF_017671885.1,15
GCF_017671885.1_NZ_CP072117.1_2873,GCF_017671885.1,77
GCF_017671885.1_NZ_CP072117.1_29,GCF_017671885.1,10
GCF_017671885.1_NZ_CP072117.1_2917,GCF_017671885.1,30
GCF_017671885.1_NZ_CP072117.1_3008,GCF_017671885.1,43
GCF_017671885.1_NZ_CP072117.1_3070,GCF_017671885.1,18
GCF_017671885.1_NZ_CP072117.1_3153,GCF_017671885.1,15
GCF_017671885.1_NZ_CP072117.1_3178,GCF_017671885.1,19
GCF_017671885.1_NZ_CP072117.1_3221,GCF_017671885.1,40
GCF_017671885.1_NZ_CP072117.1_3422,GCF_017671885.1,17
GCF_017671885.1_NZ_CP072117.1_3472,GCF_017671885.1,24
GCF_017671885.1_NZ_CP072117.1_3726,GCF_017671885.1,35
GCF_017671885.1_NZ_CP072117.1_3753,GCF_017671885.1,22
GCF_017671885.1_NZ_CP072117.1_3758,GCF_017671885.1,66
GCF_017671885.1_NZ_CP072117.1_3764,GCF_017671885.1,32
GCF_017671885.1_NZ_CP072117.1_3814,GCF_017671885.1,15
GCF_017671885.1_NZ_CP072117.1_4063,GCF_017671885.1,1882
GCF_017671885.1_NZ_CP072117.1_4100,GCF_017671885.1,19
GCF_017671885.1_NZ_CP072117.1_416,GCF_017671885.1,10
GCF_017671885.1_NZ_CP072117.1_4174,GCF_017671885.1,34
GCF_017671885.1_NZ_CP072117.1_4304,GCF_017671885.1,16
GCF_017671885.1_NZ_CP072117.1_438,GCF_017671885.1,12
GCF_017671885.1_NZ_CP072117.1_4533,GCF_017671885.1,44
GCF_017671885.1_NZ_CP072117.1_4614,GCF_017671885.1,14
GCF_017671885.1_NZ_CP072117.1_4625,GCF_017671885.1,62
GCF_017671885.1_NZ_CP072117.1_4630,GCF_017671885.1,12
GCF_017671885.1_NZ_CP072117.1_4682,GCF_017671885.1,10
GCF_017671885.1_NZ_CP072117.1_4724,GCF_017671885.1,25
GCF_017671885.1_NZ_CP072117.1_4825,GCF_017671885.1,10
GCF_017671885.1_NZ_CP072117.1_4997,GCF_017671885.1,17
GCF_017671885.1_NZ_CP072117.1_50,GCF_017671885.1,11
GCF_017671885.1_NZ_CP072117.1_5031,GCF_017671885.1,11
GCF_017671885.1_NZ_CP072117.1_5216,GCF_017671885.1,35
GCF_017671885.1_NZ_CP072117.1_5290,GCF_017671885.1,11
GCF_017671885.1_NZ_CP072117.1_5338,GCF_017671885.1,13
GCF_017671885.1_NZ_CP072117.1_5358,GCF_017671885.1,21
GCF_017671885.1_NZ_CP072117.1_5503,GCF_017671885.1,16
GCF_017671885.1_NZ_CP072117.1_5536,GCF_017671885.1,14
GCF_017671885.1_NZ_CP072117.1_5560,GCF_017671885.1,62
GCF_017671885.1_NZ_CP072117.1_5757,GCF_017671885.1,28
GCF_017671885.1_NZ_CP072117.1_591,GCF_017671885.1,12
GCF_017671885.1_NZ_CP072117.1_5999,GCF_017671885.1,11
GCF_017671885.1_NZ_CP072117.1_6000,GCF_017671885.1,12
GCF_017671885.1_NZ_CP072117.1_6004,GCF_017671885.1,19
GCF_017671885.1_NZ_CP072117.1_606,GCF_017671885.1,54
GCF_017671885.1_NZ_CP072117.1_6075,GCF_017671885.1,10
GCF_017671885.1_NZ_CP072117.1_6094,GCF_017671885.1,15
GCF_017671885.1_NZ_CP072117.1_6108,GCF_017671885.1,78
GCF_017671885.1_NZ_CP072117.1_6176,GCF_017671885.1,317
GCF_017671885.1_NZ_CP072117.1_6625,GCF_017671885.1,38
GCF_017671885.1_NZ_CP072117.1_6882,GCF_017671885.1,11
GCF_017671885.1_NZ_CP072117.1_6928,GCF_017671885.1,10
GCF_017671885.1_NZ_CP072117.1_6949,GCF_017671885.1,25
GCF_017671885.1_NZ_CP072117.1_700,GCF_017671885.1,17
GCF_017671885.1_NZ_CP072117.1_7009,GCF_017671885.1,123
GCF_017671885.1_NZ_CP072117.1_7012,GCF_017671885.1,15
GCF_017671885.1_NZ_CP072117.1_7027,GCF_017671885.1,25
GCF_017671885.1_NZ_CP072117.1_7092,GCF_017671885.1,15
GCF_017671885.1_NZ_CP072117.1_71,GCF_017671885.1,13
GCF_017671885.1_NZ_CP072117.1_7186,GCF_017671885.1,134
GCF_017671885.1_NZ_CP072117.1_7218,GCF_017671885.1,21
GCF_017671885.1_NZ_CP072117.1_7264,GCF_017671885.1,11
GCF_017671885.1_NZ_CP072117.1_745,GCF_017671885.1,10
GCF_017671885.1_NZ_CP072117.1_882,GCF_017671885.1,24
GCF_017671885.1_NZ_CP072117.1_940,GCF_017671885.1,14
GCF_017671885.1_NZ_CP072117.1_990,GCF_017671885.1,11
GCF_017742995.1_NZ_CP072425.1_1028,GCF_017742995.1,34
GCF_017742995.1_NZ_CP072425.1_1077,GCF_017742995.1,33
GCF_017742995.1_NZ_CP072425.1_1133,GCF_017742995.1,88
GCF_017742995.1_NZ_CP072425.1_1244,GCF_017742995.1,24
GCF_017742995.1_NZ_CP072425.1_1275,GCF_017742995.1,605
GCF_017742995.1_NZ_CP072425.1_1278,GCF_017742995.1,27
GCF_017742995.1_NZ_CP072425.1_1290,GCF_017742995.1,27
GCF_017742995.1_NZ_CP072425.1_137,GCF_017742995.1,51
GCF_017742995.1_NZ_CP072425.1_1405,GCF_017742995.1,31
GCF_017742995.1_NZ_CP072425.1_1409,GCF_017742995.1,38
GCF_017742995.1_NZ_CP072425.1_1422,GCF_017742995.1,30
GCF_017742995.1_NZ_CP072425.1_1435,GCF_017742995.1,26
GCF_017742995.1_NZ_CP072425.1_1568,GCF_017742995.1,12
GCF_017742995.1_NZ_CP072425.1_1601,GCF_017742995.1,23
GCF_017742995.1_NZ_CP072425.1_1606,GCF_017742995.1,25
GCF_017742995.1_NZ_CP072425.1_1733,GCF_017742995.1,28
GCF_017742995.1_NZ_CP072425.1_1832,GCF_017742995.1,36
GCF_017742995.1_NZ_CP072425.1_1858,GCF_017742995.1,66
GCF_017742995.1_NZ_CP072425.1_1868,GCF_017742995.1,17
GCF_017742995.1_NZ_CP072425.1_2077,GCF_017742995.1,30
GCF_017742995.1_NZ_CP072425.1_2242,GCF_017742995.1,28
GCF_017742995.1_NZ_CP072425.1_248,GCF_017742995.1,10
GCF_017742995.1_NZ_CP072425.1_2581,GCF_017742995.1,26
GCF_017742995.1_NZ_CP072425.1_2602,GCF_017742995.1,33
GCF_017742995.1_NZ_CP072425.1_2619,GCF_017742995.1,25
GCF_017742995.1_NZ_CP072425.1_2636,GCF_017742995.1,29
GCF_017742995.1_NZ_CP072425.1_2746,GCF_017742995.1,28
GCF_017742995.1_NZ_CP072425.1_2784,GCF_017742995.1,15
GCF_017742995.1_NZ_CP072425.1_2804,GCF_017742995.1,20
GCF_017742995.1_NZ_CP072425.1_2845,GCF_017742995.1,34
GCF_017742995.1_NZ_CP072425.1_3066,GCF_017742995.1,21
GCF_017742995.1_NZ_CP072425.1_3280,GCF_017742995.1,22
GCF_017742995.1_NZ_CP072425.1_3333,GCF_017742995.1,26
GCF_017742995.1_NZ_CP072425.1_3346,GCF_017742995.1,16
GCF_017742995.1_NZ_CP072425.1_3359,GCF_017742995.1,33
GCF_017742995.1_NZ_CP072425.1_3502,GCF_017742995.1,18
GCF_017742995.1_NZ_CP072425.1_3503,GCF_017742995.1,16
GCF_017742995.1_NZ_CP072425.1_3512,GCF_017742995.1,26
GCF_017742995.1_NZ_CP072425.1_3535,GCF_017742995.1,22
GCF_017742995.1_NZ_CP072425.1_3539,GCF_017742995.1,159
GCF_017742995.1_NZ_CP072425.1_3573,GCF_017742995.1,12
GCF_017742995.1_NZ_CP072425.1_3586,GCF_017742995.1,11
GCF_017742995.1_NZ_CP072425.1_397,GCF_017742995.1,43
GCF_017742995.1_NZ_CP072425.1_461,GCF_017742995.1,28
GCF_017742995.1_NZ_CP072425.1_71,GCF_017742995.1,28
GCF_017742995.1_NZ_CP072425.1_712,GCF_017742995.1,19
GCF_017742995.1_NZ_CP072425.1_738,GCF_017742995.1,27
GCF_017742995.1_NZ_CP072425.1_771,GCF_017742995.1,98
GCF_017742995.1_NZ_CP072425.1_915,GCF_017742995.1,30
GCF_017742995.1_NZ_CP072425.1_92,GCF_017742995.1,29
GCF_017742995.1_NZ_CP072425.1_969,GCF_017742995.1,16
GCF_017742995.1_NZ_CP072425.1_997,GCF_017742995.1,22
GCF_017742995.1_NZ_CP072426.1_101,GCF_017742995.1,71
GCF_017742995.1_NZ_CP072426.1_122,GCF_017742995.1,41
GCF_017742995.1_NZ_CP072426.1_123,GCF_017742995.1,60
GCF_017742995.1_NZ_CP072426.1_138,GCF_017742995.1,24
GCF_017742995.1_NZ_CP072426.1_152,GCF_017742995.1,149
GCF_017742995.1_NZ_CP072426.1_160,GCF_017742995.1,18
GCF_017742995.1_NZ_CP072426.1_583,GCF_017742995.1,34
GCF_017742995.1_NZ_CP072426.1_639,GCF_017742995.1,17
GCF_017742995.1_NZ_CP072426.1_747,GCF_017742995.1,10
GCF_017742995.1_NZ_CP072426.1_872,GCF_017742995.1,16
GCF_017742995.1_NZ_CP072426.1_884,GCF_017742995.1,10
GCF_017743015.1_NZ_CP072455.1_1145,GCF_017743015.1,20
GCF_017743015.1_NZ_CP072455.1_1543,GCF_017743015.1,524
GCF_017743015.1_NZ_CP072455.1_1683,GCF_017743015.1,37
GCF_017743015.1_NZ_CP072455.1_1995,GCF_017743015.1,49
GCF_017743015.1_NZ_CP072455.1_1997,GCF_017743015.1,14
