genome_index,genome_id,genus,species,full_name
4043,GCF_015377145.2_Pseudomonas_lundensis_6mer,Pseudomonas,lundensis,Pseudomonas_lundensis
4044,GCF_015476115.1_Aegicerativicinus_sediminis_6mer,Aegicerativicinus,sediminis,Aegicerativicinus_sediminis
4045,GCF_015476235.1_Caldimonas_thermodepolymerans_6mer,Caldimonas,thermodepolymerans,Caldimonas_thermodepolymerans
4046,GCF_015482585.1_Mangrovibacillus_cuniculi_6mer,Mangrovibacillus,cuniculi,Mangrovibacillus_cuniculi
4047,GCF_015482775.1_Kaustia_mangrovi_6mer,Kaustia,mangrovi,Kaustia_mangrovi
4048,GCF_015500095.1_Phototrophicus_methaneseepsis_6mer,Phototrophicus,methaneseepsis,Phototrophicus_methaneseepsis
4049,GCF_015533855.1_Echinicola_sp__20G_6mer,Echinicola,sp,Echinicola_sp
4050,GCF_015565955.1_Microbacterium_schleiferi_6mer,Microbacterium,schleiferi,Microbacterium_schleiferi
4051,GCF_015624505.1_Bradyrhizobium_commune_6mer,Bradyrhizobium,commune,Bradyrhizobium_commune
4052,GCF_015644725.1_Salinimonas_marina_6mer,Salinimonas,marina,Salinimonas_marina
4053,GCF_015679185.1_Pedobacter_endophyticus_6mer,Pedobacter,endophyticus,Pedobacter_endophyticus
4054,GCF_015679265.1_Pontivivens_ytuae_6mer,Pontivivens,ytuae,Pontivivens_ytuae
4055,GCF_015689175.1_Mycobacterium_kubicae_6mer,Mycobacterium,kubicae,Mycobacterium_kubicae
4056,GCF_015689195.1_Pectobacterium_aroidearum_6mer,Pectobacterium,aroidearum,Pectobacterium_aroidearum
4057,GCF_015689335.1_Massilia_antarctica_6mer,Massilia,antarctica,Massilia_antarctica
4058,GCF_015697685.1_Listeria_seeligeri_6mer,Listeria,seeligeri,Listeria_seeligeri
4059,GCF_015708635.1_Candidatus_Sarcina_troglodytae_6mer,Candidatus,Sarcina,Candidatus_Sarcina
4060,GCF_015710575.1_Mycolicibacterium_mengxianglii_6mer,Mycolicibacterium,mengxianglii,Mycolicibacterium_mengxianglii
4061,GCF_015710995.1_Streptomyces_gardneri_6mer,Streptomyces,gardneri,Streptomyces_gardneri
4062,GCF_015711475.1_Actinomyces_trachealis_6mer,Actinomyces,trachealis,Actinomyces_trachealis
4063,GCF_015767715.1_Enterococcus_lactis_6mer,Enterococcus,lactis,Enterococcus_lactis
4064,GCF_015775515.1_Atribacter_laminatus_6mer,Atribacter,laminatus,Atribacter_laminatus
4065,GCF_015775975.1_Staphylococcus_lloydii_6mer,Staphylococcus,lloydii,Staphylococcus_lloydii
4066,GCF_015832115.1_Brucella_sp__BO2_6mer,Brucella,sp,Brucella_sp
4067,GCF_015832305.1_Providencia_sp__2_29_6mer,Providencia,sp,Providencia_sp
4068,GCF_015871485.1_Thalassospira_sp__A40-3_6mer,Thalassospira,sp,Thalassospira_sp
4069,GCF_015910445.1_Streptomyces_bathyalis_6mer,Streptomyces,bathyalis,Streptomyces_bathyalis
4070,GCF_015999465.1_Lonsdalea_populi_6mer,Lonsdalea,populi,Lonsdalea_populi
4071,GCF_016026415.1_Corynebacterium_amycolatum_6mer,Corynebacterium,amycolatum,Corynebacterium_amycolatum
4072,GCF_016026555.1_Brevibacterium_casei_6mer,Brevibacterium,casei,Brevibacterium_casei
4073,GCF_016026575.1_Fannyhessea_vaginae_6mer,Fannyhessea,vaginae,Fannyhessea_vaginae
4074,GCF_016026615.1_Aeromonas_allosaccharophila_6mer,Aeromonas,allosaccharophila,Aeromonas_allosaccharophila
4075,GCF_016026755.1_Lysinibacillus_macroides_6mer,Lysinibacillus,macroides,Lysinibacillus_macroides
4076,GCF_016027135.1_Thomasclavelia_ramosa_6mer,Thomasclavelia,ramosa,Thomasclavelia_ramosa
4077,GCF_016027615.1_Corynebacterium_minutissimum_6mer,Corynebacterium,minutissimum,Corynebacterium_minutissimum
4078,GCF_016027815.1_Delftia_lacustris_6mer,Delftia,lacustris,Delftia_lacustris
4079,GCF_016028295.1_Staphylococcus_auricularis_6mer,Staphylococcus,auricularis,Staphylococcus_auricularis
4080,GCF_016028635.1_Stutzerimonas_degradans_6mer,Stutzerimonas,degradans,Stutzerimonas_degradans
4081,GCF_016028675.1_Proteus_penneri_6mer,Proteus,penneri,Proteus_penneri
4082,GCF_016028715.1_Neisseria_cinerea_6mer,Neisseria,cinerea,Neisseria_cinerea
4083,GCF_016028735.1_Oligella_ureolytica_6mer,Oligella,ureolytica,Oligella_ureolytica
4084,GCF_016028775.1_Moraxella_nonliquefaciens_6mer,Moraxella,nonliquefaciens,Moraxella_nonliquefaciens
4085,GCF_016028855.1_Rothia_kristinae_6mer,Rothia,kristinae,Rothia_kristinae
4086,GCF_016076515.1_Cronobacter_muytjensii_6mer,Cronobacter,muytjensii,Cronobacter_muytjensii
4087,GCF_016076875.1_Cronobacter_dublinensis_6mer,Cronobacter,dublinensis,Cronobacter_dublinensis
4088,GCF_016107705.1_Neobacillus_cucumis_6mer,Neobacillus,cucumis,Neobacillus_cucumis
4089,GCF_016117655.1_Treponema_peruense_6mer,Treponema,peruense,Treponema_peruense
4090,GCF_016126655.1_Tuanshanicoccus_lijuaniae_6mer,Tuanshanicoccus,lijuaniae,Tuanshanicoccus_lijuaniae
4091,GCF_016127095.1_Corynebacterium_urealyticum_6mer,Corynebacterium,urealyticum,Corynebacterium_urealyticum
4092,GCF_016127115.1_Aggregatibacter_segnis_6mer,Aggregatibacter,segnis,Aggregatibacter_segnis
4093,GCF_016127195.1_Aeromonas_jandaei_6mer,Aeromonas,jandaei,Aeromonas_jandaei
4094,GCF_016127275.1_Streptococcus_infantarius_6mer,Streptococcus,infantarius,Streptococcus_infantarius
4095,GCF_016127355.1_Kingella_denitrificans_6mer,Kingella,denitrificans,Kingella_denitrificans
4096,GCF_016127395.1_Corynebacterium_glucuronolyticum_6mer,Corynebacterium,glucuronolyticum,Corynebacterium_glucuronolyticum
4097,GCF_016127475.1_Anaerococcus_vaginalis_6mer,Anaerococcus,vaginalis,Anaerococcus_vaginalis
4098,GCF_016127495.1_Kytococcus_sedentarius_6mer,Kytococcus,sedentarius,Kytococcus_sedentarius
4099,GCF_016127595.1_Fusobacterium_canifelinum_6mer,Fusobacterium,canifelinum,Fusobacterium_canifelinum
4100,GCF_016127755.1_Burkholderia_ambifaria_6mer,Burkholderia,ambifaria,Burkholderia_ambifaria
4101,GCF_016127855.1_Actinomyces_naeslundii_6mer,Actinomyces,naeslundii,Actinomyces_naeslundii
4102,GCF_016127875.1_Streptococcus_constellatus_6mer,Streptococcus,constellatus,Streptococcus_constellatus
4103,GCF_016128075.1_Corynebacterium_bovis_6mer,Corynebacterium,bovis,Corynebacterium_bovis
4104,GCF_016128195.1_Paraburkholderia_ginsengisoli_6mer,Paraburkholderia,ginsengisoli,Paraburkholderia_ginsengisoli
4105,GCF_016132445.1_Venatoribacter_cucullus_6mer,Venatoribacter,cucullus,Venatoribacter_cucullus
4106,GCF_016132545.1_Spongiibacter_nanhainus_6mer,Spongiibacter,nanhainus,Spongiibacter_nanhainus
4107,GCF_016134045.1_Pelagovum_pacificum_6mer,Pelagovum,pacificum,Pelagovum_pacificum
4108,GCF_016237705.1_Tuanshanicoccus_yangjingiae_6mer,Tuanshanicoccus,yangjingiae,Tuanshanicoccus_yangjingiae
4109,GCF_016250455.1_Acidithiobacillus_ferrivorans_6mer,Acidithiobacillus,ferrivorans,Acidithiobacillus_ferrivorans
4110,GCF_016313185.1_Mycolicibacterium_baixiangningiae_6mer,Mycolicibacterium,baixiangningiae,Mycolicibacterium_baixiangningiae
4111,GCF_016313225.1_Jeotgalicoccus_sp__ATCC_8456_6mer,Jeotgalicoccus,sp,Jeotgalicoccus_sp
4112,GCF_016406105.1_Brevibacillus_composti_6mer,Brevibacillus,composti,Brevibacillus_composti
4113,GCF_016446285.1_Desulfobulbus_oligotrophicus_6mer,Desulfobulbus,oligotrophicus,Desulfobulbus_oligotrophicus
4114,GCF_016446355.1_Mycobacteroides_chelonae_6mer,Mycobacteroides,chelonae,Mycobacteroides_chelonae
4115,GCF_016446395.1__Phormidium__sp__ETS-05_6mer,,Phormidium,_Phormidium
4116,GCF_016458805.1_Burkholderia_anthina_6mer,Burkholderia,anthina,Burkholderia_anthina
4117,GCF_016458825.1_Miniphocaeibacter_halophilus_6mer,Miniphocaeibacter,halophilus,Miniphocaeibacter_halophilus
4118,GCF_016466415.2_Ralstonia_pickettii_6mer,Ralstonia,pickettii,Ralstonia_pickettii
4119,GCF_016467295.1_Streptomyces_murinus_6mer,Streptomyces,murinus,Streptomyces_murinus
4120,GCF_016469335.1_Flocculibacter_collagenilyticus_6mer,Flocculibacter,collagenilyticus,Flocculibacter_collagenilyticus
4121,GCF_016495405.1_Cobetia_sp__cqz5-12_6mer,Cobetia,sp,Cobetia_sp
4122,GCF_016495725.1_Salicibibacter_cibarius_6mer,Salicibibacter,cibarius,Salicibibacter_cibarius
4123,GCF_016495865.1_Salicibibacter_cibi_6mer,Salicibibacter,cibi,Salicibibacter_cibi
4124,GCF_016591975.1_Anaeromicropila_herbilytica_6mer,Anaeromicropila,herbilytica,Anaeromicropila_herbilytica
4125,GCF_016592155.1_Mycobacterium_heckeshornense_6mer,Mycobacterium,heckeshornense,Mycobacterium_heckeshornense
4126,GCF_016592555.1_Neptunomonas_japonica_JAMM_1380_6mer,Neptunomonas,japonica,Neptunomonas_japonica
4127,GCF_016592575.1_Thermotomaculum_hydrothermale_6mer,Thermotomaculum,hydrothermale,Thermotomaculum_hydrothermale
4128,GCF_016592595.1_Abyssogena_phaseoliformis_symbiont_OG214_6mer,Abyssogena,phaseoliformis,Abyssogena_phaseoliformis
4129,GCF_016592615.1_Isorropodon_fossajaponicum_endosymbiont_JTNG4_6mer,Isorropodon,fossajaponicum,Isorropodon_fossajaponicum
4130,GCF_016593255.1_Hydrogenimonas_urashimensis_6mer,Hydrogenimonas,urashimensis,Hydrogenimonas_urashimensis
4131,GCF_016598595.1_Martelella_lutilitoris_6mer,Martelella,lutilitoris,Martelella_lutilitoris
4132,GCF_016598615.1_Streptomyces_liliifuscus_6mer,Streptomyces,liliifuscus,Streptomyces_liliifuscus
4133,GCF_016598775.1_Actinomyces_weissii_6mer,Actinomyces,weissii,Actinomyces_weissii
4134,GCF_016599755.1_Corynebacterium_kefirresidentii_6mer,Corynebacterium,kefirresidentii,Corynebacterium_kefirresidentii
4135,GCF_016599815.1_Anaerococcus_obesiensis_6mer,Anaerococcus,obesiensis,Anaerococcus_obesiensis
4136,GCF_016605985.1_Bacillus_toyonensis_6mer,Bacillus,toyonensis,Bacillus_toyonensis
4137,GCF_016613475.2_Lysobacter_arenosi_6mer,Lysobacter,arenosi,Lysobacter_arenosi
4138,GCF_016613535.2_Agrilutibacter_solisilvae_6mer,Agrilutibacter,solisilvae,Agrilutibacter_solisilvae
4139,GCF_016616095.2_Breznakiella_homolactica_6mer,Breznakiella,homolactica,Breznakiella_homolactica
4140,GCF_016618195.1_Providencia_manganoxydans_6mer,Providencia,manganoxydans,Providencia_manganoxydans
4141,GCF_016628525.2_Corynebacterium_macginleyi_6mer,Corynebacterium,macginleyi,Corynebacterium_macginleyi
4142,GCF_016629505.1_Thiohalobacter_sp__COW1_6mer,Thiohalobacter,sp,Thiohalobacter_sp
4143,GCF_016629525.1_Kaistia_sp__32K_6mer,Kaistia,sp,Kaistia_sp
4144,GCF_016638705.1_Lysinibacillus_agricola_6mer,Lysinibacillus,agricola,Lysinibacillus_agricola
4145,GCF_016647595.1_Lactobacillus_ultunensis_6mer,Lactobacillus,ultunensis,Lactobacillus_ultunensis
4146,GCF_016653615.1_Entomomonas_asaccharolytica_6mer,Entomomonas,asaccharolytica,Entomomonas_asaccharolytica
4147,GCF_016653635.2_Skermanella_cutis_6mer,Skermanella,cutis,Skermanella_cutis
4148,GCF_016656965.1_Brevundimonas_vitisensis_6mer,Brevundimonas,vitisensis,Brevundimonas_vitisensis
4149,GCF_016695385.1_Saccharothrix_sp__6-C_6mer,Saccharothrix,sp,Saccharothrix_sp
4150,GCF_016724805.1_Sutterella_wadsworthensis_6mer,Sutterella,wadsworthensis,Sutterella_wadsworthensis
4151,GCF_016724845.1_Sphingobacterium_spiritivorum_6mer,Sphingobacterium,spiritivorum,Sphingobacterium_spiritivorum
4152,GCF_016724865.1_Peribacillus_psychrosaccharolyticus_6mer,Peribacillus,psychrosaccharolyticus,Peribacillus_psychrosaccharolyticus
4153,GCF_016725165.1_Streptococcus_lutetiensis_6mer,Streptococcus,lutetiensis,Streptococcus_lutetiensis
4154,GCF_016725225.1_Mobiluncus_curtisii_6mer,Mobiluncus,curtisii,Mobiluncus_curtisii
4155,GCF_016725245.1_Mammaliicoccus_vitulinus_6mer,Mammaliicoccus,vitulinus,Mammaliicoccus_vitulinus
4156,GCF_016725865.1_Sphingobacterium_multivorum_6mer,Sphingobacterium,multivorum,Sphingobacterium_multivorum
4157,GCF_016726365.1_Rothia_aeria_6mer,Rothia,aeria,Rothia_aeria
4158,GCF_016726485.1_Peptoniphilus_harei_6mer,Peptoniphilus,harei,Peptoniphilus_harei
4159,GCF_016726985.1_Myroides_odoratus_6mer,Myroides,odoratus,Myroides_odoratus
4160,GCF_016728365.1_Corynebacterium_tuberculostearicum_6mer,Corynebacterium,tuberculostearicum,Corynebacterium_tuberculostearicum
4161,GCF_016728505.1_Corynebacterium_riegelii_6mer,Corynebacterium,riegelii,Corynebacterium_riegelii
4162,GCF_016728625.1_Corynebacterium_propinquum_6mer,Corynebacterium,propinquum,Corynebacterium_propinquum
4163,GCF_016728685.1_Corynebacterium_aurimucosum_6mer,Corynebacterium,aurimucosum,Corynebacterium_aurimucosum
4164,GCF_016743795.2_Rickettsia_tillamookensis_6mer,Rickettsia,tillamookensis,Rickettsia_tillamookensis
4165,GCF_016743815.1_Sphingomonas_aliaeris_6mer,Sphingomonas,aliaeris,Sphingomonas_aliaeris
4166,GCF_016756395.1_Actinacidiphila_reveromycinica_6mer,Actinacidiphila,reveromycinica,Actinacidiphila_reveromycinica
4167,GCF_016757735.1_Aequorivita_iocasae_6mer,Aequorivita,iocasae,Aequorivita_iocasae
4168,GCF_016757795.1_Gluconobacter_sphaericus_6mer,Gluconobacter,sphaericus,Gluconobacter_sphaericus
4169,GCF_016765655.2_Skermanella_mucosa_6mer,Skermanella,mucosa,Skermanella_mucosa
4170,GCF_016767175.1_Keratinibaculum_paraultunense_6mer,Keratinibaculum,paraultunense,Keratinibaculum_paraultunense
4171,GCF_016767215.1_Tamlana_sp__s12_6mer,Tamlana,sp,Tamlana_sp
4172,GCF_016772275.1_Heyndrickxia_vini_6mer,Heyndrickxia,vini,Heyndrickxia_vini
4173,GCF_016772315.1_Thiothrix_subterranea_6mer,Thiothrix,subterranea,Thiothrix_subterranea
4174,GCF_016772475.1_Paenibacillus_sonchi_6mer,Paenibacillus,sonchi,Paenibacillus_sonchi
4175,GCF_016774515.1_Staphylococcus_shinii_6mer,Staphylococcus,shinii,Staphylococcus_shinii
4176,GCF_016801025.1_Paradevosia_shaoguanensis_6mer,Paradevosia,shaoguanensis,Paradevosia_shaoguanensis
4177,GCF_016801755.1_Sulfitobacter_mediterraneus_6mer,Sulfitobacter,mediterraneus,Sulfitobacter_mediterraneus
4178,GCF_016804005.1_Streptomyces_pratensis_6mer,Streptomyces,pratensis,Streptomyces_pratensis
4179,GCF_016804125.1_Klebsiella_africana_6mer,Klebsiella,africana,Klebsiella_africana
4180,GCF_016804365.1_Alicyclobacillus_sp__TC_6mer,Alicyclobacillus,sp,Alicyclobacillus_sp
4181,GCF_016806065.1_Rhizobium_rosettiformans_6mer,Rhizobium,rosettiformans,Rhizobium_rosettiformans
4182,GCF_016806125.1_Ponticoccus_alexandrii_6mer,Ponticoccus,alexandrii,Ponticoccus_alexandrii
4183,GCF_016806835.2_Skermanella_rosea_6mer,Skermanella,rosea,Skermanella_rosea
4184,GCF_016807805.1_Xanthobacter_dioxanivorans_6mer,Xanthobacter,dioxanivorans,Xanthobacter_dioxanivorans
4185,GCF_016811915.1_Brevibacillus_choshinensis_6mer,Brevibacillus,choshinensis,Brevibacillus_choshinensis
4186,GCF_016812035.1_Bulleidia_sp__zg-1006_6mer,Bulleidia,sp,Bulleidia_sp
4187,GCF_016834455.1_Shewanella_litorisediminis_6mer,Shewanella,litorisediminis,Shewanella_litorisediminis
4188,GCF_016839225.1_Metabacillus_sp__cB07_6mer,Metabacillus,sp,Metabacillus_sp
4189,GCF_016858125.1_Azospira_restricta_6mer,Azospira,restricta,Azospira_restricta
4190,GCF_016859125.1_Archangium_violaceum_6mer,Archangium,violaceum,Archangium_violaceum
4191,GCF_016859165.1_Pseudomonas_granadensis_6mer,Pseudomonas,granadensis,Pseudomonas_granadensis
4192,GCF_016859185.1_Saccharopolyspora_erythraea_6mer,Saccharopolyspora,erythraea,Saccharopolyspora_erythraea
4193,GCF_016864235.1_Legionella_sp__MW5194_6mer,Legionella,sp,Legionella_sp
4194,GCF_016865215.1_Macrococcoides_bohemicum_6mer,Macrococcoides,bohemicum,Macrococcoides_bohemicum
4195,GCF_016865235.1_Dyella_caseinilytica_6mer,Dyella,caseinilytica,Dyella_caseinilytica
4196,GCF_016865255.1_Methylomonas_sp__LW13_6mer,Methylomonas,sp,Methylomonas_sp
4197,GCF_016865365.1_Geobacter_sp__SVR_6mer,Geobacter,sp,Geobacter_sp
4198,GCF_016865385.1_Adlercreutzia_equolifaciens_subsp__celatus_6mer,Adlercreutzia,equolifaciens,Adlercreutzia_equolifaciens
4199,GCF_016865405.1_Pseudoalteromonas_sp__PS1M3_6mer,Pseudoalteromonas,sp,Pseudoalteromonas_sp
4200,GCF_016865425.1_Actinocatenispora_thailandica_6mer,Actinocatenispora,thailandica,Actinocatenispora_thailandica
4201,GCF_016865445.1_Mariniplasma_anaerobium_6mer,Mariniplasma,anaerobium,Mariniplasma_anaerobium
4202,GCF_016865485.1_Luteitalea_sp__TBR-22_6mer,Luteitalea,sp,Luteitalea_sp
4203,GCF_016865525.2_Sodalis_ligni_6mer,Sodalis,ligni,Sodalis_ligni
4204,GCF_016888945.1_Phocaeicola_coprophilus_6mer,Phocaeicola,coprophilus,Phocaeicola_coprophilus
4205,GCF_016889065.1_Butyricimonas_virosa_6mer,Butyricimonas,virosa,Butyricimonas_virosa
4206,GCF_016889365.1_Corynebacterium_kroppenstedtii_6mer,Corynebacterium,kroppenstedtii,Corynebacterium_kroppenstedtii
4207,GCF_016889805.1_Rhodanobacter_sp__FDAARGOS_1247_6mer,Rhodanobacter,sp,Rhodanobacter_sp
4208,GCF_016894325.1_Glutamicibacter_protophormiae_6mer,Glutamicibacter,protophormiae,Glutamicibacter_protophormiae
4209,GCF_016894345.1_Paralysiella_testudinis_6mer,Paralysiella,testudinis,Paralysiella_testudinis
4210,GCF_016894445.1_Dyadobacter_sandarakinus_6mer,Dyadobacter,sandarakinus,Dyadobacter_sandarakinus
4211,GCF_016904015.1_Mediterraneibacter_gnavus_6mer,Mediterraneibacter,gnavus,Mediterraneibacter_gnavus
4212,GCF_016904155.1_Coprococcus_comes_6mer,Coprococcus,comes,Coprococcus_comes
4213,GCF_016904675.1_Arcanobacterium_phocisimile_6mer,Arcanobacterium,phocisimile,Arcanobacterium_phocisimile
4214,GCF_016906065.1_Marinomonas_foliarum_6mer,Marinomonas,foliarum,Marinomonas_foliarum
4215,GCF_016906185.1_Streptomyces_californicus_6mer,Streptomyces,californicus,Streptomyces_californicus
4216,GCF_016917355.1_Glaciimonas_sp__PAMC28666_6mer,Glaciimonas,sp,Glaciimonas_sp
4217,GCF_016918765.2_Flagellatimonas_centrodinii_6mer,Flagellatimonas,centrodinii,Flagellatimonas_centrodinii
4218,GCF_016919365.1_Sphingobacterium_siyangense_6mer,Sphingobacterium,siyangense,Sphingobacterium_siyangense
4219,GCF_016919485.1_Thermoleptolyngbya_sp__PKUAC-SCTB121_6mer,Thermoleptolyngbya,sp,Thermoleptolyngbya_sp
4220,GCF_016919665.1_Lactococcus_taiwanensis_6mer,Lactococcus,taiwanensis,Lactococcus_taiwanensis
4221,GCF_016919705.1_Paracoccus_methylovorus_6mer,Paracoccus,methylovorus,Paracoccus_methylovorus
4222,GCF_016924835.1_Rothia_sp__ZJ932_6mer,Rothia,sp,Rothia_sp
4223,GCF_016925495.1_Methylococcus_sp__EFPC2_6mer,Methylococcus,sp,Methylococcus_sp
4224,GCF_016925535.1_Natronoglycomyces_albus_6mer,Natronoglycomyces,albus,Natronoglycomyces_albus
4225,GCF_016925555.1_Mycoplasma_tauri_6mer,Mycoplasma,tauri,Mycoplasma_tauri
4226,GCF_016925615.1_Natronosporangium_hydrolyticum_6mer,Natronosporangium,hydrolyticum,Natronosporangium_hydrolyticum
4227,GCF_016925655.1_Tsuneonella_flava_6mer,Tsuneonella,flava,Tsuneonella_flava
4228,GCF_016925675.1_Pseudomonas_hygromyciniae_6mer,Pseudomonas,hygromyciniae,Pseudomonas_hygromyciniae
4229,GCF_016939435.1_Parageobacillus_toebii_6mer,Parageobacillus,toebii,Parageobacillus_toebii
4230,GCF_016939455.1_Leuconostoc_falkenbergense_6mer,Leuconostoc,falkenbergense,Leuconostoc_falkenbergense
4231,GCF_017068375.1_Rhodococcus_koreensis_6mer,Rhodococcus,koreensis,Rhodococcus_koreensis
4232,GCF_017068395.1_Rhodococcus_pseudokoreensis_6mer,Rhodococcus,pseudokoreensis,Rhodococcus_pseudokoreensis
4233,GCF_017068455.1_Fulvivirga_lutea_6mer,Fulvivirga,lutea,Fulvivirga_lutea
4234,GCF_017084465.1_Lacrimispora_xylanisolvens_6mer,Lacrimispora,xylanisolvens,Lacrimispora_xylanisolvens
4235,GCF_017086365.1_Paenibacillus_tianjinensis_6mer,Paenibacillus,tianjinensis,Paenibacillus_tianjinensis
4236,GCF_017086405.1_Mycobacterium_gordonae_6mer,Mycobacterium,gordonae,Mycobacterium_gordonae
4237,GCF_017086445.1_Brevundimonas_fontaquae_6mer,Brevundimonas,fontaquae,Brevundimonas_fontaquae
4238,GCF_017161225.1_Treponema_medium_6mer,Treponema,medium,Treponema_medium
4239,GCF_017161305.1_Treponema_ruminis_6mer,Treponema,ruminis,Treponema_ruminis
4240,GCF_017161365.1_Thermobispora_bispora_6mer,Thermobispora,bispora,Thermobispora_bispora
4241,GCF_017161405.1_Leucobacter_sp__CX169_6mer,Leucobacter,sp,Leucobacter_sp
4242,GCF_017161425.1_Marinicauda_algicola_6mer,Marinicauda,algicola,Marinicauda_algicola
4243,GCF_017161445.1_Niveibacterium_microcysteis_6mer,Niveibacterium,microcysteis,Niveibacterium_microcysteis
4244,GCF_017167965.1_Pseudomonas_atacamensis_6mer,Pseudomonas,atacamensis,Pseudomonas_atacamensis
4245,GCF_017167985.1_Ectopseudomonas_toyotomiensis_6mer,Ectopseudomonas,toyotomiensis,Ectopseudomonas_toyotomiensis
4246,GCF_017298635.1_Alicyclobacillus_mengziensis_6mer,Alicyclobacillus,mengziensis,Alicyclobacillus_mengziensis
4247,GCF_017301335.1_Marinobacter_salinisoli_6mer,Marinobacter,salinisoli,Marinobacter_salinisoli
4248,GCF_017301615.1_Koleobacter_methoxysyntrophicus_6mer,Koleobacter,methoxysyntrophicus,Koleobacter_methoxysyntrophicus
4249,GCF_017309525.1_Lactococcus_sp__LG1074_6mer,Lactococcus,sp,Lactococcus_sp
4250,GCF_017309585.1_Nitrogeniibacter_aestuarii_6mer,Nitrogeniibacter,aestuarii,Nitrogeniibacter_aestuarii
4251,GCF_017309675.2_Bacteroides_humanifaecis_6mer,Bacteroides,humanifaecis,Bacteroides_humanifaecis
4252,GCF_017309955.1_Novosphingobium_sp__KA1_6mer,Novosphingobium,sp,Novosphingobium_sp
4253,GCF_017309995.1_Nocardioides_aromaticivorans_6mer,Nocardioides,aromaticivorans,Nocardioides_aromaticivorans
4254,GCF_017310015.1_Marinobacterium_iners_6mer,Marinobacterium,iners,Marinobacterium_iners
4255,GCF_017310505.1_Methylacidiphilum_caldifontis_6mer,Methylacidiphilum,caldifontis,Methylacidiphilum_caldifontis
4256,GCF_017310525.1_Candidatus_Methylacidiphilum_infernorum_6mer,Candidatus,Methylacidiphilum,Candidatus_Methylacidiphilum
4257,GCF_017311165.1_Psychroflexus_sp__ALD_RP9_6mer,Psychroflexus,sp,Psychroflexus_sp
4258,GCF_017329545.1_Photobacterium_ganghwense_6mer,Photobacterium,ganghwense,Photobacterium_ganghwense
4259,GCF_017338855.1_Geobacter_benzoatilyticus_6mer,Geobacter,benzoatilyticus,Geobacter_benzoatilyticus
4260,GCF_017347565.1_Methylobacterium_indicum_6mer,Methylobacterium,indicum,Methylobacterium_indicum
4261,GCF_017347585.1_Caldicellulosiruptor_diazotrophicus_6mer,Caldicellulosiruptor,diazotrophicus,Caldicellulosiruptor_diazotrophicus
4262,GCF_017347605.1_Prevotella_herbatica_6mer,Prevotella,herbatica,Prevotella_herbatica
4263,GCF_017348895.1_Clostridium_gasigenes_6mer,Clostridium,gasigenes,Clostridium_gasigenes
4264,GCF_017348915.1_Leclercia_pneumoniae_6mer,Leclercia,pneumoniae,Leclercia_pneumoniae
4265,GCF_017352115.1_Flavobacterium_endoglycinae_6mer,Flavobacterium,endoglycinae,Flavobacterium_endoglycinae
4266,GCF_017352135.1_Rhizobium_lentis_6mer,Rhizobium,lentis,Rhizobium_lentis
